wkt_prob,one_prob,two_prob,three_prob,four_prob,six_prob,dot_prob,wide_prob,no_prob,bowler,innings,phase,nrr_phase,wkt_phase,num_innings,runs,balls,wkts,economy,strike_rate
0.16666666666666666,0.41666666666666674,0.0,0.0,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0,0.0,Atharva Ankolekar,2,middle,moderate,medium,1,13.0,6,0,13.0,6.0
0.05555555555555555,0.36728395061728397,0.10493827160493827,0.0,0.0,0.0,0.4722222222222222,0.0,0.0,Atharva Ankolekar,2,pp,crucial,crucial,2,11.0,18,0,3.6666666666666665,18.0
0.16666666666666666,0.41666666666666674,0.0,0.0,0.1388888888888889,0.0,0.2777777777777778,0.0,0.0,Atharva Ankolekar,2,pp,easy,crucial,1,7.0,6,0,7.0,6.0
0.16666666666666666,0.2777777777777778,0.0,0.0,0.1388888888888889,0.0,0.41666666666666674,0.0,0.0,Atharva Ankolekar,2,pp,moderate,crucial,1,6.0,6,0,6.0,6.0
0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Atharva Taide,2,death,crucial,medium,1,4.0,1,0,24.0,1.0
0.16666666666666666,0.22222222222222224,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,Atharva Taide,2,death,easy,easy,1,1.0,3,1,2.0,3.0
0.16666666666666666,0.22222222222222224,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,Atharva Taide,2,death,easy,medium,1,1.0,3,0,2.0,3.0
0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,Atharva Taide,2,middle,easy,easy,1,0.0,6,2,0.0,3.0
0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666667,0.0,0.0,Atharva Taide,2,middle,easy,medium,1,0.0,6,1,0.0,6.0
0.05555555555555555,0.34104938271604934,0.13117283950617284,0.0,0.0,0.13117283950617284,0.34104938271604934,0.0,0.0,Avesh Khan,2,death,crucial,crucial,9,53.0,36,2,8.833333333333334,18.0
0.1764705882352941,0.14532871972318342,0.19377162629757788,0.0,0.14532871972318342,0.04844290657439447,0.29065743944636685,0.0,0.0,Avesh Khan,2,death,crucial,easy,5,29.0,17,3,10.235294117647058,5.666666666666667
0.046511627906976744,0.3731041456016178,0.08291203235591506,0.0,0.10364004044489383,0.08291203235591506,0.2694641051567239,0.020728008088978764,0.020728008088978764,Avesh Khan,2,death,crucial,medium,9,72.0,43,2,10.046511627906977,21.5
0.0625,0.2757352941176471,0.2757352941176471,0.0,0.11029411764705882,0.0,0.22058823529411764,0.05514705882352941,0.0,Avesh Khan,2,death,easy,crucial,2,24.0,16,0,9.0,16.0
0.125,0.2430555555555556,0.04861111111111111,0.009722222222222224,0.10694444444444445,0.058333333333333334,0.3888888888888889,0.019444444444444448,0.0,Avesh Khan,2,death,easy,easy,17,120.0,88,11,8.181818181818182,8.0
0.06896551724137931,0.3630180322682695,0.0683328060740272,0.0,0.128124011388801,0.0555204049351471,0.25197722239797526,0.0640620056944005,0.0,Avesh Khan,2,death,easy,medium,31,330.0,203,14,9.753694581280788,14.5
0.07692307692307693,0.42603550295857984,0.0710059171597633,0.0,0.21301775147928992,0.0710059171597633,0.1420118343195266,0.0,0.0,Avesh Khan,2,death,moderate,crucial,3,26.0,13,1,12.0,13.0
0.2,0.15999999999999998,0.15999999999999998,0.0,0.31999999999999995,0.0,0.15999999999999998,0.0,0.0,Avesh Khan,2,death,moderate,easy,2,11.0,5,0,13.2,5.0
0.05555555555555555,0.3828828828828828,0.1276276276276276,0.0,0.15315315315315312,0.02552552552552552,0.2297297297297297,0.02552552552552552,0.0,Avesh Khan,2,death,moderate,medium,9,56.0,36,2,9.333333333333334,18.0
0.017543859649122806,0.416294974724948,0.016651798988997917,0.0,0.08325899494498959,0.06660719595599167,0.36633957775795417,0.033303597977995834,0.0,Avesh Khan,2,middle,crucial,crucial,7,73.0,57,0,7.684210526315789,57.0
0.25,0.0,0.0,0.1875,0.0,0.0,0.5625,0.0,0.0,Avesh Khan,2,middle,crucial,easy,1,3.0,4,1,4.5,4.0
0.058823529411764705,0.1660899653979239,0.05536332179930796,0.05536332179930796,0.05536332179930796,0.0,0.6089965397923875,0.0,0.0,Avesh Khan,2,middle,crucial,medium,3,12.0,17,1,4.235294117647059,17.0
0.019230769230769232,0.37654532967032966,0.07005494505494506,0.0,0.14886675824175824,0.05254120879120879,0.2802197802197802,0.03502747252747253,0.017513736263736264,Avesh Khan,2,middle,easy,crucial,17,169.0,104,2,9.75,52.0
0.5,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,Avesh Khan,2,middle,easy,easy,2,3.0,6,3,3.0,2.0
0.09375,0.30673076923076925,0.08365384615384616,0.0,0.05576923076923077,0.06971153846153846,0.3764423076923077,0.013942307692307693,0.0,Avesh Khan,2,middle,easy,medium,14,81.0,64,6,7.59375,10.666666666666666
0.014084507042253521,0.4396650171298059,0.02664636467453369,0.0,0.13323182337266845,0.039969547011800534,0.30643319375713746,0.039969547011800534,0.0,Avesh Khan,2,middle,moderate,crucial,10,98.0,71,1,8.28169014084507,71.0
0.3333333333333333,0.22222222222222224,0.0,0.0,0.0,0.0,0.4444444444444445,0.0,0.0,Avesh Khan,2,middle,moderate,easy,1,1.0,3,1,2.0,3.0
0.125,0.2734375,0.0546875,0.0,0.109375,0.0,0.4375,0.0,0.0,Avesh Khan,2,middle,moderate,medium,3,15.0,16,2,5.625,8.0
0.05555555555555555,0.2175084175084175,0.05723905723905724,0.011447811447811448,0.13737373737373737,0.022895622895622896,0.48080808080808085,0.01717171717171717,0.0,Avesh Khan,2,pp,crucial,crucial,20,187.0,162,9,6.925925925925926,18.0
0.04487179487179487,0.20345926263086028,0.03956152328933394,0.0,0.19780761644666972,0.062168108026096194,0.3786602943407677,0.07347140039447732,0.0,Avesh Khan,2,pp,easy,crucial,20,269.0,156,7,10.346153846153847,22.285714285714285
0.14285714285714285,0.24489795918367346,0.24489795918367346,0.0,0.0,0.0,0.3673469387755102,0.0,0.0,Avesh Khan,2,pp,easy,medium,1,6.0,7,1,5.142857142857143,7.0
0.039603960396039604,0.2606789250353607,0.027439886845827443,0.004573314474304574,0.14634606317774637,0.04115983026874116,0.4436115040075437,0.03658651579443659,0.0,Avesh Khan,2,pp,moderate,crucial,25,262.0,202,8,7.782178217821782,25.25
0.05555555555555555,0.347953216374269,0.09941520467836257,0.0,0.14912280701754385,0.09941520467836257,0.19883040935672514,0.049707602339181284,0.0,Azmatullah Omarzai,2,death,crucial,crucial,4,36.0,18,0,12.0,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azmatullah Omarzai,2,death,crucial,easy,1,0.0,1,1,0.0,1.0
0.03333333333333333,0.5301075268817205,0.031182795698924737,0.062365591397849474,0.062365591397849474,0.09354838709677421,0.15591397849462368,0.031182795698924737,0.0,Azmatullah Omarzai,2,death,crucial,medium,7,52.0,30,1,10.4,30.0
0.0625,0.15625,0.10416666666666667,0.0,0.052083333333333336,0.20833333333333334,0.3125,0.10416666666666667,0.0,Azmatullah Omarzai,2,death,easy,crucial,2,37.0,16,0,13.875,16.0
0.11764705882352941,0.2521008403361345,0.025210084033613446,0.0,0.12605042016806725,0.025210084033613446,0.4285714285714286,0.025210084033613446,0.0,Azmatullah Omarzai,2,death,easy,easy,6,39.0,34,4,6.882352941176471,8.5
0.0617283950617284,0.32782983786999853,0.09043581734344787,0.0,0.16956715751896476,0.11304477167930983,0.21478506619068868,0.022608954335861967,0.0,Azmatullah Omarzai,2,death,easy,medium,13,167.0,81,5,12.37037037037037,16.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azmatullah Omarzai,2,death,moderate,crucial,1,0.0,1,0,0.0,1.0
0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azmatullah Omarzai,2,death,moderate,medium,2,3.0,3,0,6.0,3.0
0.02,0.3615533980582524,0.08563106796116504,0.0,0.1807766990291262,0.028543689320388345,0.3044660194174757,0.009514563106796116,0.009514563106796116,Azmatullah Omarzai,2,middle,crucial,crucial,10,152.0,100,2,9.12,50.0
0.16666666666666666,0.2777777777777778,0.1388888888888889,0.0,0.0,0.1388888888888889,0.2777777777777778,0.0,0.0,Azmatullah Omarzai,2,middle,crucial,easy,1,10.0,6,0,10.0,6.0
0.05263157894736842,0.42631578947368426,0.18947368421052632,0.0,0.09473684210526316,0.0,0.18947368421052632,0.04736842105263158,0.0,Azmatullah Omarzai,2,middle,crucial,medium,5,26.0,19,1,8.210526315789474,19.0
0.02197802197802198,0.4436388353914126,0.09074430723915257,0.010082700804350286,0.1310751104565537,0.06049620482610172,0.18148861447830514,0.06049620482610172,0.0,Azmatullah Omarzai,2,middle,easy,crucial,13,159.0,91,2,10.483516483516484,45.5
0.12280701754385966,0.3341687552213867,0.013923698134224446,0.02784739626844889,0.013923698134224446,0.02784739626844889,0.3759398496240601,0.08354218880534668,0.0,Azmatullah Omarzai,2,middle,easy,medium,10,54.0,57,7,5.684210526315789,8.142857142857142
0.029411764705882353,0.3605042016806722,0.05546218487394957,0.0,0.13865546218487393,0.027731092436974785,0.3605042016806722,0.027731092436974785,0.0,Azmatullah Omarzai,2,middle,moderate,crucial,7,44.0,34,1,7.764705882352941,34.0
0.1,0.16874999999999998,0.0,0.0,0.1125,0.0,0.28125,0.33749999999999997,0.0,Azmatullah Omarzai,2,middle,moderate,medium,3,17.0,10,1,10.2,10.0
0.02564102564102564,0.1643497065183812,0.03521779425393883,0.0,0.3052208835341365,0.03521779425393883,0.3756564720420142,0.058696323756564715,0.0,Azmatullah Omarzai,2,pp,crucial,crucial,15,147.0,78,2,11.307692307692308,39.0
0.015384615384615385,0.2517061885482938,0.04441873915558126,0.0,0.1628687102371313,0.08143435511856564,0.421978021978022,0.02220936957779063,0.0,Azmatullah Omarzai,2,pp,easy,crucial,17,203.0,130,2,9.36923076923077,65.0
0.1111111111111111,0.08888888888888889,0.08888888888888889,0.0,0.0,0.0,0.6222222222222222,0.08888888888888889,0.0,Azmatullah Omarzai,2,pp,easy,medium,2,4.0,9,1,2.6666666666666665,9.0
0.04712041884816754,0.138768871041529,0.055507548416611596,0.0,0.16189701621511715,0.04625629034717633,0.48106541961063387,0.0693844355207645,0.0,Azmatullah Omarzai,2,pp,moderate,crucial,22,269.0,191,9,8.450261780104713,21.22222222222222
0.03278688524590164,0.45338114754098363,0.06045081967213116,0.0,0.12090163934426232,0.12090163934426232,0.16623975409836067,0.045338114754098366,0.0,B Kumar,2,death,crucial,crucial,15,121.0,61,2,11.901639344262295,30.5
0.6666666666666666,0.055555555555555566,0.0,0.055555555555555566,0.0,0.0,0.22222222222222227,0.0,0.0,B Kumar,2,death,crucial,easy,2,4.0,6,4,4.0,1.5
0.017857142857142856,0.34461152882205515,0.05169172932330827,0.03446115288220551,0.22399749373433583,0.08615288220551379,0.22399749373433583,0.017230576441102756,0.0,B Kumar,2,death,crucial,medium,15,115.0,56,1,12.321428571428571,56.0
0.0625,0.5113636363636364,0.08522727272727272,0.0,0.028409090909090908,0.028409090909090908,0.2556818181818182,0.028409090909090908,0.0,B Kumar,2,death,easy,crucial,9,35.0,32,2,6.5625,16.0
0.19047619047619047,0.21172161172161166,0.06227106227106226,0.0,0.11208791208791206,0.024908424908424903,0.3736263736263735,0.024908424908424903,0.0,B Kumar,2,death,easy,easy,11,77.0,63,12,7.333333333333333,5.25
0.06122448979591837,0.3398282389879028,0.08920491273432449,0.0,0.12318773663311477,0.06796564779758056,0.21239264936743926,0.10619632468371963,0.0,B Kumar,2,death,easy,medium,33,359.0,196,12,10.989795918367347,16.333333333333332
0.034482758620689655,0.2896551724137931,0.06436781609195402,0.0,0.16091954022988508,0.09655172413793103,0.32183908045977017,0.03218390804597701,0.0,B Kumar,2,death,moderate,crucial,10,52.0,29,1,10.758620689655173,29.0
0.05263157894736842,0.3315789473684211,0.04736842105263158,0.0,0.2368421052631579,0.04736842105263158,0.2368421052631579,0.04736842105263158,0.0,B Kumar,2,death,moderate,medium,8,36.0,19,0,11.368421052631579,19.0
0.015625,0.5603365384615384,0.07572115384615384,0.0,0.06057692307692308,0.10600961538461538,0.16658653846153845,0.01514423076923077,0.0,B Kumar,2,middle,crucial,crucial,11,106.0,64,1,9.9375,64.0
0.2,0.15999999999999998,0.0,0.15999999999999998,0.0,0.15999999999999998,0.31999999999999995,0.0,0.0,B Kumar,2,middle,crucial,easy,1,10.0,5,1,12.0,5.0
0.125,0.25520833333333337,0.0,0.109375,0.14583333333333331,0.18229166666666669,0.18229166666666669,0.0,0.0,B Kumar,2,middle,crucial,medium,6,62.0,24,3,15.5,8.0
0.03773584905660377,0.4989517819706499,0.03563941299790356,0.01781970649895178,0.03563941299790356,0.08909853249475891,0.2672955974842767,0.01781970649895178,0.0,B Kumar,2,middle,easy,crucial,10,74.0,53,2,8.377358490566039,26.5
0.09090909090909091,0.2272727272727272,0.0,0.0,0.1515151515151515,0.1515151515151515,0.303030303030303,0.07575757575757575,0.0,B Kumar,2,middle,easy,easy,1,24.0,11,0,13.090909090909092,11.0
0.05555555555555555,0.36728395061728397,0.026234567901234566,0.026234567901234566,0.15740740740740738,0.0,0.36728395061728397,0.0,0.0,B Kumar,2,middle,easy,medium,6,43.0,36,2,7.166666666666667,18.0
0.06,0.34346153846153843,0.03615384615384615,0.03615384615384615,0.09038461538461538,0.05423076923076922,0.34346153846153843,0.03615384615384615,0.0,B Kumar,2,middle,moderate,crucial,12,69.0,50,3,8.28,16.666666666666668
0.08695652173913043,0.2663043478260869,0.07608695652173912,0.0,0.15217391304347824,0.11413043478260868,0.2663043478260869,0.03804347826086956,0.0,B Kumar,2,middle,moderate,medium,3,46.0,23,2,12.0,11.5
0.021505376344086023,0.22041175822965986,0.05677272560460935,0.006679144188777571,0.11688502330360749,0.033395720943887854,0.5009358141583178,0.04007486513266543,0.0033395720943887857,B Kumar,2,pp,crucial,crucial,26,319.0,279,6,6.860215053763441,46.5
0.06329113924050632,0.19843053748176187,0.03793524981268977,0.0029180961394376747,0.1371505185535707,0.043771442091565124,0.50191253598328,0.014590480697188374,0.0,B Kumar,2,pp,easy,crucial,33,380.0,316,20,7.215189873417722,15.8
0.14285714285714285,0.12244897959183673,0.0,0.0,0.0,0.0,0.7346938775510204,0.0,0.0,B Kumar,2,pp,easy,medium,1,1.0,7,1,0.8571428571428571,7.0
0.04524886877828054,0.2002237471657028,0.0442599862155764,0.0021076183912179243,0.13067234025551128,0.02739903908583301,0.526904597804481,0.02318380230339716,0.0,B Kumar,2,pp,moderate,crucial,46,477.0,442,20,6.475113122171946,22.1
0.07692307692307693,0.40384615384615374,0.11538461538461538,0.0,0.0,0.05769230769230769,0.17307692307692307,0.17307692307692307,0.0,BA Stokes,2,death,crucial,crucial,3,20.0,13,0,9.23076923076923,13.0
0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,BA Stokes,2,death,crucial,easy,1,4.0,2,1,12.0,2.0
0.25,0.0,0.0,0.375,0.1875,0.0,0.1875,0.0,0.0,BA Stokes,2,death,crucial,medium,1,10.0,4,0,15.0,4.0
0.125,0.4375,0.109375,0.0,0.21875,0.0,0.109375,0.0,0.0,BA Stokes,2,death,easy,crucial,3,14.0,8,0,10.5,8.0
0.3,0.17500000000000004,0.0,0.0,0.0,0.0,0.40833333333333344,0.0,0.1166666666666667,BA Stokes,2,death,easy,easy,2,5.0,10,3,3.0,3.3333333333333335
0.25,0.375,0.0,0.0,0.0,0.1875,0.1875,0.0,0.0,BA Stokes,2,death,easy,medium,3,8.0,4,0,12.0,4.0
0.2,0.22857142857142856,0.11428571428571428,0.0,0.11428571428571428,0.0,0.11428571428571428,0.22857142857142856,0.0,BA Stokes,2,death,moderate,crucial,1,10.0,5,0,12.0,5.0
0.09090909090909091,0.34965034965034963,0.0,0.0,0.06993006993006992,0.13986013986013984,0.20979020979020976,0.0,0.13986013986013984,BA Stokes,2,middle,crucial,crucial,2,23.0,11,0,12.545454545454545,11.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA Stokes,2,middle,crucial,medium,1,6.0,1,0,36.0,1.0
0.06382978723404256,0.46808510638297873,0.0374468085106383,0.0,0.0748936170212766,0.0374468085106383,0.2621276595744681,0.05617021276595744,0.0,BA Stokes,2,middle,easy,crucial,6,60.0,47,3,7.659574468085107,15.666666666666666
0.16666666666666666,0.41666666666666674,0.0,0.0,0.06944444444444445,0.0,0.3472222222222223,0.0,0.0,BA Stokes,2,middle,easy,medium,3,10.0,12,2,5.0,6.0
0.07142857142857142,0.4966777408637874,0.04318936877076412,0.0,0.04318936877076412,0.02159468438538206,0.3023255813953488,0.0,0.02159468438538206,BA Stokes,2,middle,moderate,crucial,7,42.0,42,3,6.0,14.0
0.1111111111111111,0.5925925925925927,0.0,0.0,0.0,0.0,0.29629629629629634,0.0,0.0,BA Stokes,2,middle,moderate,medium,2,6.0,9,0,4.0,9.0
0.1,0.0,0.0,0.0,0.18000000000000002,0.27,0.45,0.0,0.0,BA Stokes,2,pp,crucial,crucial,2,26.0,10,0,15.6,10.0
0.05555555555555555,0.41975308641975306,0.10493827160493827,0.0,0.20987654320987653,0.15740740740740738,0.05246913580246913,0.0,0.0,BA Stokes,2,pp,easy,crucial,2,46.0,18,0,15.333333333333334,18.0
0.04,0.2571428571428572,0.05142857142857143,0.0,0.13714285714285715,0.05142857142857143,0.36,0.10285714285714286,0.0,BA Stokes,2,pp,moderate,crucial,8,77.0,50,2,9.24,25.0
0.058823529411764705,0.4429065743944637,0.05536332179930796,0.0,0.0,0.0,0.4429065743944637,0.0,0.0,BJ McMullen,2,middle,easy,medium,3,10.0,17,0,3.5294117647058822,17.0
0.041666666666666664,0.23958333333333334,0.11979166666666667,0.0,0.23958333333333334,0.03993055555555555,0.3194444444444444,0.0,0.0,BJ McMullen,2,middle,moderate,crucial,4,42.0,24,0,10.5,24.0
0.07692307692307693,0.35502958579881655,0.0,0.0,0.21301775147928992,0.0,0.35502958579881655,0.0,0.0,BJ McMullen,2,middle,moderate,medium,2,17.0,13,1,7.846153846153846,13.0
0.03333333333333333,0.08055555555555556,0.0,0.0,0.21481481481481482,0.10740740740740741,0.4027777777777778,0.16111111111111112,0.0,BJ McMullen,2,pp,crucial,crucial,3,65.0,30,1,13.0,30.0
0.05263157894736842,0.14210526315789476,0.04736842105263158,0.0,0.0,0.14210526315789476,0.568421052631579,0.04736842105263158,0.0,BJ McMullen,2,pp,easy,crucial,3,24.0,19,1,7.578947368421052,19.0
0.4,0.0,0.0,0.0,0.10000000000000003,0.0,0.40000000000000013,0.0,0.10000000000000003,BJ McMullen,2,pp,easy,medium,1,5.0,5,2,6.0,2.5
0.06666666666666667,0.15053763440860213,0.0,0.0,0.15053763440860213,0.03010752688172043,0.5720430107526882,0.0,0.03010752688172043,BJ McMullen,2,pp,moderate,crucial,4,32.0,30,2,6.4,15.0
0.09090909090909091,0.16528925619834714,0.08264462809917357,0.0,0.0,0.3305785123966943,0.3305785123966943,0.0,0.0,C Green,2,death,crucial,crucial,2,28.0,11,1,15.272727272727273,11.0
0.09090909090909091,0.24793388429752067,0.08264462809917357,0.0,0.08264462809917357,0.16528925619834714,0.3305785123966943,0.0,0.0,C Green,2,death,crucial,medium,2,21.0,11,0,11.454545454545455,11.0
0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,C Green,2,death,easy,crucial,2,5.0,2,0,15.0,2.0
0.07407407407407407,0.23148148148148143,0.03306878306878306,0.0,0.06613756613756612,0.06613756613756612,0.49603174603174593,0.03306878306878306,0.0,C Green,2,death,easy,easy,6,30.0,27,2,6.666666666666667,13.5
0.08333333333333333,0.38194444444444436,0.07638888888888887,0.0,0.2291666666666666,0.0,0.2291666666666666,0.0,0.0,C Green,2,death,easy,medium,2,19.0,12,0,9.5,12.0
0.125,0.3888888888888889,0.0,0.0,0.0,0.09722222222222222,0.2916666666666667,0.09722222222222222,0.0,C Green,2,death,moderate,crucial,3,11.0,8,0,8.25,8.0
0.125,0.4861111111111111,0.0,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.0,0.09722222222222222,0.0,C Green,2,death,moderate,medium,2,19.0,8,0,14.25,8.0
0.06666666666666667,0.37333333333333335,0.06222222222222222,0.03111111111111111,0.03111111111111111,0.06222222222222222,0.37333333333333335,0.0,0.0,C Green,2,middle,crucial,crucial,4,35.0,30,2,7.0,15.0
0.02631578947368421,0.3087291399229782,0.14249037227214378,0.02374839537869063,0.11874197689345314,0.04749679075738126,0.26123234916559696,0.07124518613607189,0.0,C Green,2,middle,easy,crucial,10,63.0,38,1,9.947368421052632,38.0
0.26666666666666666,0.18333333333333335,0.04583333333333334,0.0,0.09166666666666667,0.0,0.3666666666666667,0.04583333333333334,0.0,C Green,2,middle,easy,easy,3,15.0,15,4,6.0,3.75
0.043478260869565216,0.42945874001774625,0.05856255545696539,0.0,0.05856255545696539,0.019520851818988463,0.3318544809228039,0.05856255545696539,0.0,C Green,2,middle,easy,medium,7,49.0,46,2,6.391304347826087,23.0
0.02197802197802198,0.42658405424362866,0.07283142389525368,0.020808978255786766,0.07283142389525368,0.04161795651157353,0.31213467383680144,0.031213467383680145,0.0,C Green,2,middle,moderate,crucial,11,116.0,91,2,7.648351648351649,45.5
0.0625,0.3125,0.15625,0.0,0.052083333333333336,0.0,0.3125,0.10416666666666667,0.0,C Green,2,middle,moderate,medium,3,18.0,16,1,6.75,16.0
0.08333333333333333,0.2444444444444444,0.0,0.0,0.1222222222222222,0.0611111111111111,0.3055555555555555,0.1222222222222222,0.0611111111111111,C Green,2,pp,crucial,crucial,2,21.0,12,0,10.5,12.0
0.16666666666666666,0.1388888888888889,0.0,0.0,0.1388888888888889,0.0,0.5555555555555556,0.0,0.0,C Green,2,pp,easy,crucial,1,5.0,6,0,5.0,6.0
0.027777777777777776,0.18393393393393392,0.05255255255255254,0.0,0.21021021021021016,0.10510510510510508,0.3941441441441441,0.02627627627627627,0.0,C Green,2,pp,moderate,crucial,4,68.0,36,0,11.333333333333334,36.0
0.03333333333333333,0.4971428571428572,0.055238095238095246,0.0,0.055238095238095246,0.027619047619047623,0.19333333333333338,0.1380952380952381,0.0,C Sakariya,2,death,crucial,crucial,5,41.0,30,1,8.2,30.0
0.3333333333333333,0.16666666666666669,0.0,0.0,0.33333333333333337,0.0,0.0,0.16666666666666669,0.0,C Sakariya,2,death,crucial,easy,1,10.0,3,0,20.0,3.0
0.05555555555555555,0.4722222222222222,0.09444444444444444,0.0,0.0,0.04722222222222222,0.2361111111111111,0.09444444444444444,0.0,C Sakariya,2,death,crucial,medium,4,22.0,18,1,7.333333333333333,18.0
0.08333333333333333,0.3055555555555556,0.0,0.0,0.22916666666666669,0.0763888888888889,0.3055555555555556,0.0,0.0,C Sakariya,2,death,easy,crucial,2,22.0,12,0,11.0,12.0
0.17857142857142858,0.3179723502304147,0.02649769585253456,0.02649769585253456,0.07949308755760368,0.0,0.2914746543778801,0.05299539170506912,0.02649769585253456,C Sakariya,2,death,easy,easy,5,32.0,28,5,6.857142857142857,5.6
0.0851063829787234,0.46641635377555274,0.0358781810596579,0.0,0.0358781810596579,0.05381727158948685,0.2511472674176053,0.0717563621193158,0.0,C Sakariya,2,death,easy,medium,10,60.0,47,4,7.659574468085107,11.75
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C Sakariya,2,death,moderate,crucial,1,1.0,1,0,6.0,1.0
0.2222222222222222,0.5185185185185185,0.08641975308641975,0.0,0.0,0.0,0.1728395061728395,0.0,0.0,C Sakariya,2,death,moderate,easy,2,8.0,9,2,5.333333333333333,4.5
0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,C Sakariya,2,death,moderate,medium,3,3.0,3,0,6.0,3.0
0.02702702702702703,0.3474903474903475,0.04633204633204633,0.023166023166023165,0.18532818532818532,0.04633204633204633,0.23166023166023167,0.04633204633204633,0.04633204633204633,C Sakariya,2,middle,crucial,crucial,6,70.0,37,1,11.35135135135135,37.0
0.25,0.5625,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,C Sakariya,2,middle,crucial,medium,1,9.0,4,0,13.5,4.0
0.038461538461538464,0.4120879120879121,0.0,0.0,0.06868131868131869,0.0,0.4120879120879121,0.06868131868131869,0.0,C Sakariya,2,middle,easy,crucial,6,22.0,26,1,5.076923076923077,26.0
0.16666666666666666,0.41666666666666674,0.0,0.1388888888888889,0.0,0.0,0.2777777777777778,0.0,0.0,C Sakariya,2,middle,easy,easy,1,6.0,6,0,6.0,6.0
0.11764705882352941,0.38927335640138405,0.07785467128027682,0.0,0.0,0.025951557093425604,0.38927335640138405,0.0,0.0,C Sakariya,2,middle,easy,medium,5,27.0,34,4,4.764705882352941,8.5
0.037037037037037035,0.5427609427609428,0.07003367003367003,0.0,0.08754208754208753,0.07003367003367003,0.17508417508417506,0.017508417508417508,0.0,C Sakariya,2,middle,moderate,crucial,8,84.0,54,2,9.333333333333334,27.0
0.16666666666666666,0.1388888888888889,0.0,0.06944444444444445,0.20833333333333337,0.0,0.41666666666666674,0.0,0.0,C Sakariya,2,middle,moderate,medium,3,17.0,12,2,8.5,6.0
0.02564102564102564,0.240582462804685,0.024058246280468504,0.012029123140234252,0.16840772396327952,0.024058246280468504,0.48116492560937,0.012029123140234252,0.012029123140234252,C Sakariya,2,pp,crucial,crucial,7,97.0,78,2,7.461538461538462,39.0
0.05172413793103449,0.28448275862068967,0.03160919540229885,0.0,0.07902298850574713,0.04741379310344827,0.47413793103448276,0.03160919540229885,0.0,C Sakariya,2,pp,easy,crucial,8,62.0,58,3,6.413793103448276,19.333333333333332
0.045454545454545456,0.34784283513097075,0.024268104776579355,0.0,0.07280431432973807,0.05662557781201849,0.3882896764252697,0.06471494607087827,0.0,C Sakariya,2,pp,moderate,crucial,10,135.0,110,5,7.363636363636363,22.0
0.05555555555555555,0.2874396135265701,0.2463768115942029,0.0,0.12318840579710146,0.04106280193236715,0.0821256038647343,0.12318840579710146,0.04106280193236715,CJ Green,2,death,crucial,crucial,6,41.0,18,0,13.666666666666666,18.0
0.25,0.1875,0.375,0.0,0.0,0.1875,0.0,0.0,0.0,CJ Green,2,death,crucial,easy,2,11.0,4,0,16.5,4.0
0.05,0.475,0.0475,0.0,0.095,0.0475,0.285,0.0,0.0,CJ Green,2,death,crucial,medium,4,26.0,20,1,7.8,20.0
0.09090909090909091,0.34965034965034963,0.0,0.0,0.06993006993006992,0.0,0.34965034965034963,0.13986013986013984,0.0,CJ Green,2,death,easy,crucial,2,11.0,11,1,6.0,11.0
0.16363636363636364,0.3584415584415584,0.05974025974025973,0.0,0.05974025974025973,0.014935064935064933,0.32857142857142857,0.014935064935064933,0.0,CJ Green,2,death,easy,easy,12,55.0,55,9,6.0,6.111111111111111
0.04081632653061224,0.3969035890218156,0.1323011963406052,0.01653764954257565,0.01653764954257565,0.0661505981703026,0.18191414496833214,0.14883884588318086,0.0,CJ Green,2,death,easy,medium,14,80.0,49,2,9.795918367346939,24.5
0.1111111111111111,0.49382716049382713,0.19753086419753085,0.0,0.09876543209876543,0.09876543209876543,0.0,0.0,0.0,CJ Green,2,death,moderate,crucial,3,19.0,9,0,12.666666666666666,9.0
0.2,0.15999999999999998,0.0,0.0,0.0,0.15999999999999998,0.47999999999999987,0.0,0.0,CJ Green,2,death,moderate,easy,1,7.0,5,0,8.4,5.0
0.07142857142857142,0.40625000000000006,0.11607142857142858,0.0,0.11607142857142858,0.0,0.17410714285714288,0.11607142857142858,0.0,CJ Green,2,death,moderate,medium,4,21.0,14,1,9.0,14.0
