wkt_prob,one_prob,two_prob,three_prob,four_prob,six_prob,dot_prob,wide_prob,no_prob,bowler,phase,innings,num_innings,runs,balls,wkts,economy,strike_rate
0.0392156862745098,0.2809840917499075,0.02719200887902331,0.0,0.08157602663706993,0.0725120236773955,0.4622641509433963,0.03625601183869775,0.0,AM Hardie,pp,1,12,125.0,102,4,7.352941176470588,25.5
0.08333333333333333,0.35500963391136797,0.04238921001926781,0.0,0.07418111753371867,0.07947976878612716,0.3391136801541425,0.026493256262042384,0.0,AR Patel,death,1,32,234.0,168,14,8.357142857142858,12.0
0.049625468164794004,0.48436751668510053,0.04721271823284373,0.007868786372140621,0.055955814201888866,0.04284117024832116,0.29551664375372555,0.016611882341185755,0.0,AR Patel,middle,1,75,1258.0,1068,53,7.067415730337078,20.150943396226417
0.026041666666666668,0.32874160369437444,0.03189284214945424,0.007359886649874055,0.13738455079764902,0.05887909319899244,0.37780751469353485,0.02943954659949622,0.0024532955499580182,AR Patel,pp,1,48,550.0,384,10,8.59375,38.4
0.017241379310344827,0.4422413793103448,0.06551724137931034,0.0,0.13103448275862067,0.08189655172413793,0.2293103448275862,0.03275862068965517,0.0,AS Roy,death,1,8,99.0,58,1,10.241379310344827,58.0
0.03731343283582089,0.4671861281826163,0.0707857769973661,0.0,0.0637071992976295,0.03539288849868305,0.3114574187884109,0.014157155399473221,0.0,AS Roy,middle,1,12,154.0,134,5,6.895522388059701,26.8
0.020833333333333332,0.40798611111111116,0.06119791666666667,0.0,0.04079861111111111,0.020399305555555556,0.44878472222222227,0.0,0.0,AS Roy,pp,1,5,40.0,48,0,5.0,48.0
0.038461538461538464,0.42603550295857984,0.0710059171597633,0.0,0.21301775147928992,0.0710059171597633,0.18047337278106507,0.0,0.0,Abdul Samad,death,1,3,26.0,13,0,12.0,13.0
0.009433962264150943,0.43605870020964366,0.0726764500349406,0.0,0.0726764500349406,0.05450733752620546,0.33647798742138363,0.01816911250873515,0.0,Abdul Samad,middle,1,7,67.0,53,1,7.584905660377358,53.0
0.05555555555555555,0.14035087719298245,0.0,0.0,0.0,0.0,0.7573099415204678,0.04678362573099415,0.0,Abdul Samad,pp,1,2,4.0,18,2,1.3333333333333333,9.0
0.04285714285714286,0.30476190476190473,0.02539682539682539,0.0,0.15238095238095237,0.07619047619047618,0.37301587301587297,0.02539682539682539,0.0,Abhishek Sharma,death,1,5,57.0,35,3,9.771428571428572,11.666666666666666
0.025380710659898477,0.4323264813791023,0.08928481680655373,0.004699200884555459,0.0704880132683319,0.042292807960999136,0.31203196461778154,0.023496004422777297,0.0,Abhishek Sharma,middle,1,19,252.0,197,10,7.675126903553299,19.7
0.01984126984126984,0.3152187083484794,0.021992002908033447,0.0,0.10262934690415608,0.021992002908033447,0.4816733309099722,0.03665333818005574,0.0,Abhishek Sharma,pp,1,13,128.0,126,5,6.095238095238095,25.2
0.047244094488188976,0.2915148666118227,0.08532142437419202,0.0,0.1208720178634387,0.08532142437419202,0.31995534140322,0.04266071218709601,0.007110118697849334,Akash Deep,death,1,14,212.0,127,6,10.015748031496063,21.166666666666668
0.045454545454545456,0.3647944412275622,0.03647944412275622,0.006079907353792704,0.10335842501447595,0.04255935147654893,0.38911407064273307,0.006079907353792704,0.006079907353792704,Akash Deep,middle,1,15,187.0,154,7,7.285714285714286,22.0
0.041666666666666664,0.2738095238095239,0.06845238095238097,0.006222943722943724,0.11823593073593076,0.024891774891774895,0.41693722943722955,0.031114718614718623,0.01866883116883117,Akash Deep,pp,1,17,177.0,144,6,7.375,24.0
0.07075471698113207,0.3684938191281717,0.06408588158750811,0.0,0.10814492517891995,0.07610198438516588,0.2443274235523747,0.04806441119063109,0.020026837996096288,Akash Madhwal,death,1,20,363.0,212,15,10.273584905660377,14.133333333333333
0.02127659574468085,0.44660194174757284,0.08551952076017352,0.0,0.11402602768023136,0.08551952076017352,0.17103904152034705,0.05701301384011568,0.019004337946705228,Akash Madhwal,middle,1,10,175.0,94,2,11.170212765957446,47.0
0.027777777777777776,0.18427741466957148,0.04448075526506898,0.006354393609295568,0.14615105301379805,0.03177196804647784,0.5083514887436454,0.04448075526506898,0.006354393609295568,Akash Madhwal,pp,1,14,176.0,144,4,7.333333333333333,36.0
0.15384615384615385,0.455621301775148,0.0,0.0,0.13017751479289943,0.13017751479289943,0.13017751479289943,0.0,0.0,Akash Singh,death,1,2,27.0,13,2,12.461538461538462,6.5
0.058823529411764705,0.5751633986928104,0.0522875816993464,0.0,0.0522875816993464,0.1045751633986928,0.1045751633986928,0.0522875816993464,0.0,Akash Singh,middle,1,3,30.0,17,0,10.588235294117647,17.0
0.041666666666666664,0.25289351851851855,0.05324074074074074,0.0,0.18634259259259262,0.03993055555555555,0.42592592592592593,0.0,0.0,Akash Singh,pp,1,5,101.0,72,3,8.416666666666666,24.0
0.06122448979591837,0.31851311953352773,0.05029154518950438,0.0,0.18440233236151604,0.11734693877551021,0.1676384839650146,0.0838192419825073,0.016763848396501458,Arshad Khan,death,1,6,117.0,49,3,14.326530612244898,16.333333333333332
0.09090909090909091,0.2797202797202797,0.0,0.0,0.20979020979020976,0.0,0.2797202797202797,0.13986013986013984,0.0,Arshad Khan,middle,1,2,18.0,11,1,9.818181818181818,11.0
0.05555555555555555,0.2037037037037037,0.05555555555555556,0.0,0.19444444444444445,0.07407407407407408,0.3055555555555555,0.11111111111111112,0.0,Arshad Khan,pp,1,9,178.0,90,5,11.866666666666667,18.0
0.08217054263565891,0.3292071224405814,0.08559385183455116,0.003950485469286977,0.12509870652742094,0.051356311100730696,0.25809838399341584,0.057940453549542324,0.006584142448811628,Arshdeep Singh,death,1,68,1052.0,645,53,9.786046511627907,12.169811320754716
0.0449438202247191,0.4282458315006597,0.06797552880962852,0.0,0.11215962253588706,0.04418409372625854,0.25830700947658836,0.04078531728577711,0.003398776440481426,Arshdeep Singh,middle,1,37,389.0,267,12,8.741573033707866,22.25
0.05161290322580645,0.23028229802743053,0.05169602608779054,0.005639566482304422,0.1315898845871032,0.02725790466447137,0.4295469804021868,0.06673487004060231,0.005639566482304422,Arshdeep Singh,pp,1,80,1184.0,930,48,7.638709677419355,19.375
0.07142857142857142,0.2142857142857143,0.10714285714285715,0.10714285714285715,0.0,0.10714285714285715,0.2857142857142857,0.10714285714285715,0.0,Ashutosh Sharma,death,1,2,14.0,7,1,12.0,7.0
0.045454545454545456,0.45454545454545453,0.0,0.0,0.07575757575757576,0.07575757575757576,0.2727272727272727,0.07575757575757576,0.0,Ashutosh Sharma,middle,1,1,17.0,11,1,9.272727272727273,11.0
0.08333333333333333,0.28205128205128205,0.0,0.0,0.14102564102564102,0.28205128205128205,0.14102564102564102,0.07051282051282051,0.0,Ashwani Kumar,death,1,2,37.0,12,1,18.5,12.0
0.25,0.10714285714285712,0.0,0.0,0.1607142857142857,0.0,0.375,0.05357142857142856,0.05357142857142856,Ashwani Kumar,middle,1,1,16.0,12,3,8.0,4.0
0.08333333333333333,0.25666666666666665,0.07333333333333332,0.0,0.14666666666666664,0.14666666666666664,0.25666666666666665,0.03666666666666666,0.0,Ashwani Kumar,pp,1,3,52.0,24,2,13.0,12.0
0.05,0.5225,0.19,0.0,0.095,0.0,0.1425,0.0,0.0,Atharva Ankolekar,death,1,4,27.0,20,0,8.1,20.0
0.05714285714285714,0.4983673469387755,0.04040816326530612,0.0,0.08081632653061224,0.013469387755102041,0.30979591836734693,0.0,0.0,Atharva Ankolekar,middle,1,6,73.0,70,4,6.257142857142857,17.5
0.0625,0.3125,0.05859375,0.0,0.09765625,0.01953125,0.44921875,0.0,0.0,Atharva Ankolekar,pp,1,4,48.0,48,3,6.0,16.0
0.0625,0.21875,0.0,0.0,0.109375,0.109375,0.5,0.0,0.0,Atharva Taide,death,1,2,12.0,8,0,9.0,8.0
0.010869565217391304,0.39929015084294595,0.019964507542147295,0.0,0.05989352262644189,0.03992901508429459,0.4301242236024845,0.019964507542147295,0.019964507542147295,Atharva Taide,middle,1,5,48.0,46,1,6.260869565217392,46.0
0.06557377049180328,0.34568369184118264,0.07381787169525254,0.0,0.13323225623045581,0.06841656401023406,0.2610632047758932,0.04501089737515399,0.007201743580024639,Avesh Khan,death,1,50,827.0,488,32,10.168032786885245,15.25
0.050335570469798654,0.38169792183689766,0.05191091736981808,0.0,0.0977146679902458,0.06107166749390362,0.320626254342994,0.033589417121646994,0.003053583374695181,Avesh Khan,middle,1,35,419.0,298,15,8.436241610738255,19.866666666666667
0.04641350210970464,0.23595903117530825,0.03705141811843684,0.009750373189062325,0.16770641885187199,0.040951567394061764,0.43291656959436725,0.029251119567186977,0.0,Avesh Khan,pp,1,51,659.0,474,22,8.341772151898734,21.545454545454547
0.06147540983606558,0.33728227459016386,0.054991675204918024,0.003666111680327869,0.139312243852459,0.07698834528688524,0.278624487704918,0.04399334016393442,0.003666111680327869,Azmatullah Omarzai,death,1,34,421.0,244,15,10.352459016393443,16.266666666666666
0.04230769230769231,0.37521526980482206,0.08933696900114811,0.0,0.11435132032146958,0.03573478760045924,0.31446613088404135,0.028587830080367395,0.0,Azmatullah Omarzai,middle,1,31,351.0,260,11,8.1,23.636363636363637
0.051643192488262914,0.21096920506087374,0.030138457865839106,0.014064613670724917,0.12055383146335642,0.04420307153656402,0.4380122543168616,0.08840614307312804,0.0020092305243892736,Azmatullah Omarzai,pp,1,36,573.0,426,22,8.070422535211268,19.363636363636363
0.07948243992606285,0.34199784349969187,0.09748536660505235,0.0015981207640172516,0.10707409118915585,0.05593422674060381,0.26209180529882925,0.052737985212569304,0.0015981207640172516,B Kumar,death,1,53,851.0,541,43,9.43807763401109,12.581395348837209
0.03535353535353535,0.404680955900468,0.07528948016752893,0.009411185020941116,0.12234540527223452,0.08470066518847004,0.2352796255235279,0.0329391475732939,0.0,B Kumar,middle,1,19,343.0,198,7,10.393939393939394,28.285714285714285
0.03443526170798898,0.21456994184266917,0.049810879356333916,0.008940414243444548,0.1379378197560016,0.017880828486889096,0.4981087935633391,0.03576165697377819,0.0025544040695555854,B Kumar,pp,1,59,813.0,726,25,6.7190082644628095,29.04
0.030612244897959186,0.43293045373489203,0.06588072122052704,0.018823063205864868,0.09411531602932435,0.06588072122052704,0.24469982167624335,0.037646126411729736,0.009411531602932434,BA Stokes,death,1,17,153.0,98,3,9.36734693877551,32.666666666666664
0.051351351351351354,0.4422086148648648,0.07658361486486485,0.009881756756756756,0.10375844594594594,0.032115709459459456,0.2519847972972973,0.02964527027027027,0.002470439189189189,BA Stokes,middle,1,28,512.0,370,19,8.302702702702703,19.473684210526315
0.045454545454545456,0.3018048128342246,0.04913101604278075,0.021056149732620322,0.2035427807486631,0.04913101604278075,0.3088235294117647,0.007018716577540107,0.014037433155080214,BA Stokes,pp,1,15,227.0,132,6,10.318181818181818,22.0
0.08333333333333333,0.2777777777777778,0.1388888888888889,0.0,0.2777777777777778,0.0,0.2222222222222222,0.0,0.0,BJ McMullen,death,1,1,12.0,6,0,12.0,6.0
0.027777777777777776,0.4722222222222222,0.05246913580246913,0.0,0.0,0.0,0.44753086419753085,0.0,0.0,BJ McMullen,middle,1,2,11.0,18,0,3.6666666666666665,18.0
0.013888888888888888,0.1659891598915989,0.09485094850948507,0.0,0.1659891598915989,0.0,0.464430894308943,0.047425474254742535,0.047425474254742535,BJ McMullen,pp,1,3,47.0,36,1,7.833333333333333,36.0
0.05084745762711864,0.3827227993439038,0.030617823947512304,0.0,0.10716238381629307,0.16839803171131768,0.21432476763258615,0.04592673592126846,0.0,C Green,death,1,14,126.0,59,3,12.813559322033898,19.666666666666668
0.04149377593360996,0.37724341348797685,0.04234364845273209,0.0038494225866120084,0.14242863570464434,0.06928960655901616,0.2925561165825126,0.02694595810628406,0.0038494225866120084,C Green,middle,1,21,387.0,241,10,9.634854771784232,24.1
0.03508771929824561,0.22208298524088002,0.030632135895293792,0.015316067947646896,0.18379281537176276,0.03829016986911724,0.3829016986911724,0.09189640768588138,0.0,C Green,pp,1,16,181.0,114,4,9.526315789473685,28.5
0.07586206896551724,0.3507270461154963,0.06680515164104692,0.0,0.09464063149148313,0.061238055670959676,0.25051931865392596,0.08350643955130865,0.01670128791026173,C Sakariya,death,1,18,239.0,145,11,9.889655172413793,13.181818181818182
0.054187192118226604,0.4501705191360363,0.0500189465706707,0.009094353921940128,0.11367942402425159,0.02728306176582038,0.2728306176582038,0.02273588480485032,0.0,C Sakariya,middle,1,19,268.0,203,11,7.921182266009852,18.454545454545453
0.03418803418803419,0.3791410609592428,0.027936709754891577,0.0,0.07981917072826165,0.043900543900543904,0.40308681217772135,0.03192766829130466,0.0,C Sakariya,pp,1,20,263.0,234,8,6.743589743589744,29.25
0.10837438423645321,0.3317676709817849,0.09953030129453545,0.0,0.06635353419635698,0.05391224653454005,0.29029671210906177,0.04976515064726773,0.0,CJ Green,death,1,30,282.0,203,22,8.334975369458128,9.227272727272727
0.03417533432392274,0.46024361735631003,0.06319763103997092,0.00686930772173597,0.057702184862582155,0.03572040015302705,0.30087567821203554,0.04121584633041583,0.0,CJ Green,middle,1,60,796.0,673,23,7.096582466567607,29.26086956521739
0.0461847389558233,0.31242503733624283,0.04594485843180041,0.0036755886745440326,0.08270074517724074,0.02940470939635226,0.441070640945284,0.03859368108271234,0.0,CJ Green,pp,1,51,523.0,498,23,6.301204819277109,21.652173913043477
0.06363636363636364,0.3477714204986932,0.08876174330719784,0.002910221092039274,0.12368439641166915,0.0632973087518542,0.25609945609945606,0.042925761107579286,0.010913329095147277,CJ Jordan,death,1,106,2010.0,1210,77,9.96694214876033,15.714285714285714
0.044032444959443806,0.41299475513813505,0.07547112276635971,0.0010482100384216625,0.08280859303531135,0.02725346099896323,0.3050291211807038,0.05136229188266146,0.0,CJ Jordan,middle,1,101,1062.0,863,38,7.383545770567787,22.710526315789473
0.0182648401826484,0.3134586763053185,0.05441990908078446,0.004353592726462756,0.15237574542619647,0.04135913090139619,0.38746975265518535,0.028298352722007918,0.0,CJ Jordan,pp,1,63,607.0,438,8,8.315068493150685,54.75
0.038461538461538464,0.3822014805278405,0.10460251046025107,0.016092693916961706,0.036208561313163835,0.10460251046025107,0.2977148374637915,0.016092693916961706,0.0040231734792404265,CV Varun,death,1,40,356.0,234,9,9.128205128205128,26.0
0.06725146198830409,0.40692145850935174,0.05416811623014098,0.003963520699766413,0.06870102546261782,0.048883421963785756,0.32500869738084587,0.01849642993224326,0.0066058678329440216,CV Varun,middle,1,52,848.0,684,46,7.43859649122807,14.869565217391305
0.04263565891472868,0.35327097457021084,0.03532709745702108,0.007065419491404216,0.10598129237106324,0.028261677965616863,0.3815326525358277,0.03885980720272319,0.007065419491404216,CV Varun,pp,1,36,307.0,258,11,7.1395348837209305,23.454545454545453
0.08955223880597016,0.3958468526930565,0.052779580359074194,0.013194895089768548,0.11875405580791694,0.0791693705386113,0.22431321652606534,0.026389790179537097,0.0,Cheepurapalli Stephen,death,1,7,115.0,67,6,10.298507462686567,11.166666666666666
0.08571428571428572,0.3918367346938774,0.052244897959183655,0.052244897959183655,0.07836734693877549,0.0,0.3395918367346938,0.0,0.0,Cheepurapalli Stephen,middle,1,4,37.0,35,3,6.3428571428571425,11.666666666666666
0.038461538461538464,0.33238366571699907,0.04748338081671415,0.0,0.10683760683760686,0.023741690408357077,0.41547958214624886,0.03561253561253562,0.0,Cheepurapalli Stephen,pp,1,8,87.0,78,3,6.6923076923076925,26.0
0.015625,0.423828125,0.060546875,0.0,0.060546875,0.0,0.439453125,0.0,0.0,D Brevis,death,1,5,26.0,32,1,4.875,32.0
0.024390243902439025,0.4640095181439619,0.03480071386079714,0.0,0.09280190362879238,0.06960142772159428,0.3143961927424152,0.0,0.0,D Brevis,middle,1,9,114.0,82,4,8.341463414634147,20.5
0.09090909090909091,0.39717563989408644,0.09708737864077668,0.008826125330979701,0.14121800529567521,0.035304501323918804,0.19417475728155337,0.035304501323918804,0.0,DAJ Bracewell,death,1,15,162.0,99,9,9.818181818181818,11.0
0.050505050505050504,0.3436267436267436,0.07234247234247235,0.0,0.11755651755651757,0.018085618085618087,0.3436267436267436,0.04521404521404521,0.009042809042809043,DAJ Bracewell,middle,1,15,124.0,99,5,7.515151515151516,19.8
0.018518518518518517,0.23938572719060527,0.02992321589882566,0.005984643179765132,0.17953929539295396,0.035907859078590794,0.47877145438121055,0.011969286359530264,0.0,DAJ Bracewell,pp,1,16,211.0,162,3,7.814814814814815,54.0
0.16901408450704225,0.25968309859154926,0.08309859154929577,0.0,0.062323943661971824,0.04154929577464789,0.29084507042253516,0.09348591549295773,0.0,DG Nalkande,death,1,11,98.0,71,12,8.28169014084507,5.916666666666667
0.0684931506849315,0.434703196347032,0.03726027397260274,0.012420091324200914,0.12420091324200913,0.07452054794520548,0.22356164383561644,0.024840182648401828,0.0,DG Nalkande,middle,1,8,122.0,73,5,10.027397260273972,14.6
0.017543859649122806,0.25150877192982457,0.03929824561403509,0.007859649122807018,0.12575438596491229,0.03929824561403509,0.432280701754386,0.07859649122807018,0.007859649122807018,DG Nalkande,pp,1,10,150.0,114,2,7.894736842105263,57.0
0.08333333333333333,0.0,0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,0.08333333333333333,0.0,0.0,DJ Hooda,death,1,1,24.0,6,0,24.0,6.0
0.006944444444444444,0.4998097412480974,0.05403348554033486,0.0,0.08105022831050229,0.040525114155251146,0.3041286149162862,0.013508371385083715,0.0,DJ Hooda,middle,1,8,88.0,72,1,7.333333333333333,72.0
0.016666666666666666,0.35444444444444445,0.0,0.0,0.09666666666666668,0.0,0.5322222222222224,0.0,0.0,DJ Hooda,pp,1,4,23.0,30,1,4.6,30.0
0.06578947368421052,0.3307453416149069,0.10444589735207585,0.023210199411572412,0.09284079764628965,0.08123569794050343,0.25531219352729656,0.04061784897025172,0.005802549852893103,DL Chahar,death,1,24,261.0,152,10,10.302631578947368,15.2
0.03759398496240601,0.45330718099596823,0.06276560967636483,0.006973956630707203,0.11855726272202245,0.06276560967636483,0.2231666121826305,0.03486978315353602,0.0,DL Chahar,middle,1,19,213.0,133,5,9.609022556390977,26.6
0.03296703296703297,0.2670037926675095,0.05134688320529029,0.0034231255470193525,0.16944471457745794,0.0290965671496645,0.412486628415832,0.034231255470193525,0.0,DL Chahar,pp,1,38,745.0,546,18,8.186813186813186,30.333333333333332
0.09259259259259259,0.39284101174345076,0.060862691960252936,0.0,0.09406052393857271,0.044263775971093045,0.3043134598012647,0.011065943992773261,0.0,DS Airee,death,1,20,211.0,162,15,7.814814814814815,10.8
0.030418250950570342,0.4285042935873884,0.05083949245952065,0.00363139231853719,0.03994531550390908,0.03268253086683471,0.3994531550390909,0.01089417695561157,0.00363139231853719,DS Airee,middle,1,23,251.0,263,8,5.726235741444867,32.875
0.041666666666666664,0.2516835016835017,0.03872053872053872,0.00968013468013468,0.0968013468013468,0.00968013468013468,0.5227272727272727,0.02904040404040404,0.0,DS Airee,pp,1,11,86.0,96,4,5.375,24.0
0.07547169811320754,0.39622641509433965,0.0,0.01650943396226415,0.1320754716981132,0.14858490566037735,0.18160377358490568,0.049528301886792456,0.0,DS Rathi,death,1,10,116.0,53,4,13.132075471698114,13.25
0.03184713375796178,0.5662780915755318,0.060890117373713096,0.018267035212113928,0.0669791291110844,0.036534070424227856,0.20702639907062453,0.01217802347474262,0.0,DS Rathi,middle,1,11,204.0,157,5,7.796178343949045,31.4
0.01282051282051282,0.4143716365938589,0.07312440645773981,0.0,0.13406141183918963,0.024374802152579932,0.3168724279835391,0.012187401076289966,0.012187401076289966,DS Rathi,pp,1,10,104.0,78,1,8.0,78.0
0.07494145199063232,0.34872410274845245,0.08143856291730327,0.002088168279930853,0.1106729188363352,0.045939702158478764,0.3027844005899737,0.029234355919031944,0.004176336559861706,Fazalhaq Farooqi,death,1,47,608.0,427,32,8.543325526932085,13.34375
0.0759493670886076,0.41409737906402644,0.0536792898786701,0.011502704974000735,0.12652975471400807,0.02300540994800147,0.27989915436735124,0.015336939965334312,0.0,Fazalhaq Farooqi,middle,1,27,317.0,237,18,8.025316455696203,13.166666666666666
0.043154761904761904,0.2044655327214685,0.046773161080074496,0.0066818801542963555,0.14031948324022347,0.02405476855546688,0.47574986698590055,0.05612779329608939,0.002672752061718542,Fazalhaq Farooqi,pp,1,56,810.0,672,29,7.232142857142857,23.17241379310345
0.09767441860465118,0.3056264066016504,0.08368342085521381,0.0036384096024006003,0.08004501125281321,0.06185296324081021,0.26196549137284325,0.09096024006001502,0.014553638409602401,G Coetzee,death,1,25,352.0,215,21,9.82325581395349,10.238095238095237
0.05755395683453238,0.2785846794262703,0.07112800325777115,0.0,0.10076467128184245,0.07705533686258541,0.30822134745034163,0.0948373376770282,0.011854667209628526,G Coetzee,middle,1,19,235.0,139,8,10.143884892086332,17.375
0.042735042735042736,0.1455042735042735,0.06126495726495727,0.007658119658119659,0.11487179487179486,0.07275213675213675,0.493948717948718,0.05743589743589743,0.0038290598290598296,G Coetzee,pp,1,24,326.0,234,10,8.35897435897436,23.4
0.10144927536231883,0.329046744233517,0.06327822004490712,0.0,0.15186772810777707,0.06327822004490712,0.2657685241886099,0.025311288017962844,0.0,GD Phillips,death,1,13,116.0,69,7,10.08695652173913,9.857142857142858
0.0299625468164794,0.4832421012196294,0.07106501488523961,0.003553250744261981,0.08172476711802557,0.07461826562950159,0.23451454912129074,0.021319504465571886,0.0,GD Phillips,middle,1,24,403.0,267,8,9.0561797752809,33.375
0.06060606060606061,0.4025974025974026,0.026839826839826844,0.0,0.1341991341991342,0.08051948051948053,0.24155844155844156,0.05367965367965369,0.0,GD Phillips,pp,1,6,57.0,33,2,10.363636363636363,16.5
0.056338028169014086,0.36766050850557885,0.14706420340223153,0.012255350283519297,0.049021401134077186,0.06127675141759648,0.23285165538686659,0.07353210170111577,0.0,GF Linde,death,1,16,109.0,71,4,9.211267605633802,17.75
0.029827315541601254,0.4726105966650597,0.06604806475132823,0.004403204316755215,0.05724165611781779,0.04256430839530041,0.2920792196780959,0.03522563453404172,0.0,GF Linde,middle,1,45,775.0,637,19,7.2998430141287285,33.526315789473685
0.04814814814814815,0.22198665096191594,0.030270906949352177,0.00672686821096715,0.14126423243031017,0.03363434105483575,0.47424420887318414,0.043724643371286474,0.0,GF Linde,pp,1,31,331.0,270,13,7.355555555555555,20.76923076923077
