match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S05M084,2,30,24,0,7.5,1.0,0-19(12),0-11(12),,Naseem Shah,LSG,5-219 (120)
S05M007,1,37,24,1,9.25,1.0,1-14(12),0-23(12),,Washington Sundar,PBKS,10-155 (112)
S05M014,2,40,21,4,11.43,1.0,2-22(12),2-18(9),,Washington Sundar,PBKS,10-71 (57)
S05M019,2,44,24,0,11.0,1.0,0-27(12),0-17(12),,Washington Sundar,PBKS,7-172 (120)
S05M042,1,29,24,1,7.25,0.0,1-15(12),0-14(12),,Washington Sundar,PBKS,5-148 (120)
S05M045,2,25,24,0,6.25,1.0,0-11(12),0-14(12),,Washington Sundar,PBKS,8-146 (120)
S05M057,1,18,18,1,6.0,0.0,1-13(12),0-5(6),,Washington Sundar,PBKS,5-158 (120)
S05M068,1,35,24,3,8.75,0.0,2-28(18),1-7(6),,Washington Sundar,PBKS,6-173 (120)
S05M080,2,37,24,0,9.25,0.0,0-20(12),0-17(12),,Washington Sundar,PBKS,2-189 (104)
S05M085,2,28,24,0,7.0,1.0,0-16(18),0-12(6),,Washington Sundar,PBKS,8-179 (120)
S05M004,2,32,24,1,8.0,1.0,0-8(6),1-17(12),0-7(6),Kuldeep Yadav,SRH,7-171 (120)
S05M010,2,35,18,0,11.67,1.0,0-17(6),0-18(12),,Kuldeep Yadav,SRH,4-219 (120)
S05M013,2,32,24,1,8.0,1.0,0-11(6),1-21(18),,Kuldeep Yadav,SRH,7-175 (120)
S05M019,1,35,24,1,8.75,0.0,0-16(6),1-19(18),,Kuldeep Yadav,SRH,6-187 (120)
S05M024,1,33,18,0,11.0,1.0,,0-33(18),,Kuldeep Yadav,SRH,5-203 (120)
S05M030,1,34,18,1,11.33,0.0,,1-13(12),0-21(6),Kuldeep Yadav,SRH,7-232 (120)
S05M034,2,26,15,1,10.4,0.0,0-11(6),1-15(9),,Kuldeep Yadav,SRH,2-100 (63)
S05M046,2,35,24,1,8.75,1.0,0-13(6),1-22(18),,Kuldeep Yadav,SRH,5-200 (120)
S05M063,2,18,24,1,4.5,1.0,0-5(6),1-13(18),,Kuldeep Yadav,SRH,10-132 (106)
S05M067,1,43,24,2,10.75,1.0,1-8(6),1-35(18),,Kuldeep Yadav,SRH,8-151 (120)
S05M068,2,27,24,1,6.75,1.0,0-5(6),1-22(18),,Kuldeep Yadav,SRH,8-150 (120)
S05M015,1,57,24,2,14.25,0.0,,2-57(24),,D Wiese,GT,4-239 (120)
S05M026,1,30,24,1,7.5,0.0,,0-24(18),1-6(6),D Wiese,GT,8-185 (120)
S05M036,2,34,20,2,10.2,0.0,,2-13(12),0-21(8),D Wiese,GT,6-206 (116)
S05M044,2,36,24,0,9.0,0.0,,0-20(18),0-16(6),D Wiese,GT,3-175 (117)
S05M051,2,30,18,1,10.0,1.0,,1-30(18),,D Wiese,GT,10-154 (111)
S05M060,2,32,18,0,10.67,1.0,,0-32(18),,D Wiese,GT,3-217 (120)
S05M063,1,16,12,1,8.0,0.0,,1-16(12),,D Wiese,GT,6-177 (120)
S05M066,2,22,18,1,7.33,1.0,,1-22(18),,D Wiese,GT,10-189 (119)
S05M070,1,33,18,0,11.0,0.0,,0-33(18),,D Wiese,GT,10-156 (111)
S05M077,2,48,24,1,12.0,1.0,,1-48(24),,D Wiese,GT,7-183 (120)
S05M082,2,23,18,1,7.67,0.0,,1-23(18),,D Wiese,GT,5-198 (105)
S05M002,1,29,24,0,7.25,0.0,0-9(12),0-9(6),0-11(6),R Shepherd,GT,4-221 (120)
S05M015,1,66,24,1,16.5,0.0,0-45(12),0-13(6),1-8(6),R Shepherd,GT,4-239 (120)
S05M026,1,21,24,2,5.25,0.0,0-14(12),1-5(6),1-2(6),R Shepherd,GT,8-185 (120)
S05M030,2,63,24,0,15.75,1.0,0-37(12),0-12(6),0-14(6),R Shepherd,GT,7-221 (120)
S05M051,2,36,24,0,9.0,1.0,0-15(6),0-21(18),,R Shepherd,GT,10-154 (111)
S05M060,2,53,24,1,13.25,1.0,1-29(12),,0-24(12),R Shepherd,GT,3-217 (120)
S05M066,2,34,24,2,8.5,1.0,1-25(12),,1-9(12),R Shepherd,GT,10-189 (119)
S05M070,1,45,24,2,11.25,0.0,0-11(6),2-34(18),,R Shepherd,GT,10-156 (111)
S05M077,2,29,24,2,7.25,1.0,1-4(6),1-14(12),0-11(6),R Shepherd,GT,7-183 (120)
S05M082,2,36,21,0,10.29,0.0,0-21(12),0-7(6),0-8(3),R Shepherd,GT,5-198 (105)
S05M003,1,1,6,1,1.0,1.0,,,1-1(6),CH Gayle,CSK,8-152 (120)
S05M007,2,9,12,1,4.5,0.0,,0-8(6),1-1(6),CH Gayle,CSK,7-156 (102)
S05M013,1,27,12,2,13.5,0.0,,,2-27(12),CH Gayle,CSK,9-195 (120)
S05M022,1,29,12,1,14.5,0.0,,,1-29(12),CH Gayle,CSK,3-216 (120)
S05M028,1,45,24,0,11.25,0.5,,0-10(12),0-35(12),CH Gayle,CSK,6-203 (120)
S05M032,2,22,14,1,9.43,0.0,0-14(6),,1-8(8),CH Gayle,CSK,6-183 (110)
S05M038,2,16,12,2,8.0,0.5,,,2-16(12),CH Gayle,CSK,8-194 (120)
S05M049,1,37,18,2,12.33,0.0,,,2-37(18),CH Gayle,CSK,6-209 (120)
S05M083,1,51,24,0,12.75,1.0,,0-23(12),0-28(12),CH Gayle,CSK,6-198 (120)
S05M006,1,23,18,1,7.67,0.0,,0-9(6),1-14(12),S Lamichhane,DC,3-202 (120)
S05M028,2,36,23,4,9.39,0.5,,0-21(12),4-15(11),S Lamichhane,DC,10-203 (119)
S05M034,1,8,12,1,4.0,1.0,,0-5(6),1-3(6),S Lamichhane,DC,10-96 (101)
S05M069,1,30,24,1,7.5,1.0,,0-11(12),1-19(12),S Lamichhane,DC,6-169 (120)
S05M085,1,28,18,2,9.33,0.0,,2-7(6),0-21(12),S Lamichhane,DC,6-201 (120)
S05M004,2,40,24,0,10.0,1.0,,0-30(18),0-10(6),Shadab Khan,SRH,7-171 (120)
S05M013,2,35,24,2,8.75,1.0,1-7(6),0-9(6),1-19(12),Shadab Khan,SRH,7-175 (120)
S05M019,1,33,24,1,8.25,0.0,0-1(6),1-9(6),0-23(12),Shadab Khan,SRH,6-187 (120)
S05M034,2,24,12,0,12.0,0.0,0-19(6),0-5(6),,Shadab Khan,SRH,2-100 (63)
S05M046,2,28,24,1,7.0,1.0,0-7(6),0-12(6),1-9(12),Shadab Khan,SRH,5-200 (120)
S05M063,2,25,18,3,8.33,1.0,1-5(6),1-3(6),1-17(6),Shadab Khan,SRH,10-132 (106)
S05M067,1,31,24,1,7.75,1.0,1-12(6),0-7(6),0-12(12),Shadab Khan,SRH,8-151 (120)
S05M068,2,21,24,1,5.25,1.0,0-6(6),0-6(6),1-9(12),Shadab Khan,SRH,8-150 (120)
S05M079,2,15,12,0,7.5,0.0,,0-15(12),,Shadab Khan,SRH,6-180 (120)
S05M017,2,38,24,1,9.5,1.0,,1-28(18),0-10(6),T Natarajan,CSK,7-188 (120)
S05M044,1,38,24,1,9.5,1.0,1-32(18),0-6(6),,T Natarajan,CSK,9-172 (120)
S05M049,1,38,24,0,9.5,0.0,0-31(18),0-7(6),,T Natarajan,CSK,6-209 (120)
S05M055,1,30,24,1,7.5,0.0,1-27(18),,0-3(6),T Natarajan,CSK,7-185 (120)
S05M062,1,43,24,2,10.75,0.5,1-28(18),,1-15(6),T Natarajan,CSK,8-206 (120)
S05M065,1,42,24,0,10.5,1.0,0-29(18),,0-13(6),T Natarajan,CSK,6-192 (120)
S05M071,1,48,24,2,12.0,1.0,0-28(12),0-13(6),2-7(6),T Natarajan,CSK,6-207 (120)
S05M074,1,45,24,1,11.25,0.0,0-17(6),0-16(6),1-12(12),T Natarajan,CSK,6-202 (120)
S05M079,1,33,24,1,8.25,1.0,0-10(6),1-9(6),0-14(12),T Natarajan,CSK,7-176 (120)
S05M032,1,27,24,4,6.75,1.0,1-9(6),,3-18(18),LS Livingstone,KKR,9-182 (120)
S05M042,2,3,6,1,3.0,1.0,1-3(6),,,LS Livingstone,KKR,10-93 (76)
S05M046,1,38,24,0,9.5,0.0,0-4(6),,0-34(18),LS Livingstone,KKR,3-203 (120)
S05M069,2,19,18,2,6.33,0.0,0-4(6),,2-15(12),LS Livingstone,KKR,6-174 (110)
S05M076,1,17,14,1,7.29,1.0,0-5(6),,1-12(8),LS Livingstone,KKR,10-146 (104)
S05M081,1,25,12,0,12.5,0.0,,,0-25(12),LS Livingstone,KKR,5-195 (120)
S05M003,2,20,18,2,6.67,0.0,,1-11(12),1-9(6),Mohammad Nabi,LSG,8-155 (102)
S05M010,1,21,24,2,5.25,0.0,1-6(6),0-11(12),1-4(6),Mohammad Nabi,LSG,5-222 (120)
S05M025,2,34,24,1,8.5,1.0,0-25(12),1-2(6),0-7(6),Mohammad Nabi,LSG,10-162 (113)
S05M041,1,32,24,2,8.0,0.0,1-5(6),1-16(12),0-11(6),Mohammad Nabi,LSG,6-201 (120)
S05M057,2,19,24,1,4.75,1.0,0-14(12),1-4(6),0-1(6),Mohammad Nabi,LSG,10-147 (120)
S05M066,1,47,24,0,11.75,0.0,0-22(12),0-11(6),0-14(6),Mohammad Nabi,LSG,1-202 (120)
S05M084,2,52,24,0,13.0,1.0,,0-52(24),,Mohammad Nabi,LSG,5-219 (120)
S05M004,1,36,24,2,9.0,0.0,0-3(6),2-33(18),,Khrievitso Kense,RCB,10-189 (109)
S05M014,1,36,24,0,9.0,0.0,0-13(6),0-23(18),,Khrievitso Kense,RCB,7-160 (120)
S05M025,1,34,24,3,8.5,0.0,3-20(12),0-14(12),,Khrievitso Kense,RCB,9-185 (120)
S05M038,1,39,24,0,9.75,0.5,0-19(12),0-20(12),,Khrievitso Kense,RCB,3-194 (120)
S05M043,1,33,24,0,8.25,0.0,0-11(6),0-22(18),,Khrievitso Kense,RCB,2-216 (120)
S05M061,2,25,24,2,6.25,1.0,0-8(6),2-17(18),,Khrievitso Kense,RCB,10-148 (117)
S05M076,2,40,24,0,10.0,0.0,0-20(12),0-20(12),,Khrievitso Kense,RCB,5-147 (109)
S05M080,1,47,24,1,11.75,1.0,0-29(12),1-18(12),,Khrievitso Kense,RCB,6-187 (120)
S05M017,2,41,24,1,10.25,1.0,,1-5(6),0-36(18),Suryansh Shedge,CSK,7-188 (120)
S05M049,1,11,6,0,11.0,0.0,,0-11(6),,Suryansh Shedge,CSK,6-209 (120)
S05M055,1,43,24,1,10.75,0.0,,0-5(6),1-38(18),Suryansh Shedge,CSK,7-185 (120)
S05M062,1,52,24,0,13.0,0.5,,0-14(6),0-38(18),Suryansh Shedge,CSK,8-206 (120)
S05M065,1,34,24,2,8.5,1.0,,0-4(6),2-30(18),Suryansh Shedge,CSK,6-192 (120)
S05M071,1,36,24,1,9.0,1.0,,0-5(6),1-31(18),Suryansh Shedge,CSK,6-207 (120)
S05M074,1,34,24,2,8.5,0.0,0-8(6),0-5(6),2-21(12),Suryansh Shedge,CSK,6-202 (120)
S05M079,1,24,24,1,6.0,1.0,0-1(6),1-3(6),0-20(12),Suryansh Shedge,CSK,7-176 (120)
S05M002,1,40,18,1,13.33,0.0,,0-27(12),1-13(6),Avesh Khan,GT,4-221 (120)
S05M015,1,35,24,0,8.75,0.0,0-7(12),0-12(6),0-16(6),Avesh Khan,GT,4-239 (120)
S05M044,2,38,24,1,9.5,0.0,0-8(6),0-4(6),1-26(12),Avesh Khan,GT,3-175 (117)
S05M049,2,34,24,0,8.5,1.0,0-21(12),0-13(12),,Avesh Khan,GT,7-207 (120)
S05M070,1,37,24,3,9.25,0.0,1-19(12),1-6(6),1-12(6),Avesh Khan,GT,10-156 (111)
S05M082,2,21,12,3,10.5,0.0,3-6(6),0-15(6),,Avesh Khan,GT,5-198 (105)
S05M032,1,36,24,2,9.0,1.0,0-9(6),1-14(12),1-13(6),R Ashwin,KKR,9-182 (120)
S05M042,2,10,12,3,5.0,1.0,1-7(6),2-3(6),,R Ashwin,KKR,10-93 (76)
S05M046,1,53,24,0,13.25,0.0,0-30(12),0-8(6),0-15(6),R Ashwin,KKR,3-203 (120)
S05M069,2,39,20,1,11.7,0.0,0-15(12),,1-24(8),R Ashwin,KKR,6-174 (110)
S05M076,1,30,18,2,10.0,1.0,1-20(12),,1-10(6),R Ashwin,KKR,10-146 (104)
S05M006,2,26,18,3,8.67,1.0,,3-26(18),,V Nigam,MI,10-198 (116)
S05M011,2,18,18,1,6.0,0.0,,1-18(18),,V Nigam,MI,4-204 (113)
S05M035,2,33,24,0,8.25,1.0,0-11(6),0-22(18),,V Nigam,MI,6-171 (120)
S05M045,1,30,24,1,7.5,0.0,,1-30(24),,V Nigam,MI,7-184 (120)
S05M083,2,37,24,2,9.25,0.0,,2-37(24),,V Nigam,MI,5-200 (118)
S05M021,2,10,6,2,10.0,0.0,2-10(6),,,GD Phillips,GT,8-159 (98)
S05M041,2,16,12,1,8.0,1.0,,1-16(12),,GD Phillips,GT,10-193 (118)
S05M049,2,16,12,2,8.0,1.0,,2-16(12),,GD Phillips,GT,7-207 (120)
S05M063,1,36,24,2,9.0,0.0,2-6(6),0-30(18),,GD Phillips,GT,6-177 (120)
S05M024,1,40,24,1,10.0,1.0,,0-22(12),1-18(12),Naveen-ul-Haq,SRH,5-203 (120)
S05M056,1,21,24,3,5.25,1.0,1-19(12),,2-2(12),Naveen-ul-Haq,SRH,9-115 (120)
S05M059,1,49,24,1,12.25,1.0,1-30(12),,0-19(12),Naveen-ul-Haq,SRH,7-203 (120)
S05M075,1,35,24,0,8.75,0.0,0-21(12),,0-14(12),Naveen-ul-Haq,SRH,4-192 (120)
S05M079,2,38,24,2,9.5,0.0,0-10(12),,2-28(12),Naveen-ul-Haq,SRH,6-180 (120)
S05M005,2,27,24,2,6.75,1.0,,2-27(24),,M Prasidh Krishna,MI,10-145 (105)
S05M017,1,31,24,0,7.75,0.0,0-9(6),0-22(18),,M Prasidh Krishna,MI,4-198 (120)
S05M023,1,46,24,0,11.5,0.0,,0-46(24),,M Prasidh Krishna,MI,10-155 (115)
S05M027,1,34,24,0,8.5,0.0,,0-34(24),,M Prasidh Krishna,MI,4-226 (120)
S05M031,1,31,24,1,7.75,0.0,0-1(0),1-30(24),,M Prasidh Krishna,MI,6-199 (120)
S05M039,1,49,24,3,12.25,1.0,,3-49(24),,M Prasidh Krishna,MI,10-130 (97)
S05M054,2,54,24,0,13.5,1.0,0-20(6),0-34(18),,M Prasidh Krishna,MI,4-217 (120)
S05M072,1,51,24,0,12.75,0.0,,0-51(24),,M Prasidh Krishna,MI,4-238 (120)
S05M073,2,45,24,1,11.25,1.0,,1-45(24),,M Prasidh Krishna,MI,4-204 (120)
S05M077,1,48,24,0,12.0,0.0,,0-48(24),,M Prasidh Krishna,MI,8-220 (120)
S05M011,1,46,24,2,11.5,1.0,1-23(12),0-10(6),1-13(6),Shahbaz Ahmed,GT,4-203 (120)
S05M041,2,40,24,3,10.0,1.0,1-15(12),0-14(6),2-11(6),Shahbaz Ahmed,GT,10-193 (118)
S05M063,1,40,24,2,10.0,0.0,1-23(12),1-12(6),0-5(6),Shahbaz Ahmed,GT,6-177 (120)
S05M002,2,29,18,1,9.67,1.0,0-10(6),1-19(12),,JDS Neesham,DC,10-174 (108)
S05M012,2,45,24,1,11.25,0.0,0-19(12),1-26(12),,JDS Neesham,DC,8-213 (104)
S05M018,1,38,24,1,9.5,1.0,1-24(12),0-10(6),0-4(6),JDS Neesham,DC,6-201 (120)
S05M020,2,21,24,0,5.25,0.0,0-8(12),0-5(6),0-8(6),JDS Neesham,DC,5-188 (112)
S05M037,1,40,24,1,10.0,0.0,0-29(18),1-11(6),,JDS Neesham,DC,5-197 (120)
S05M047,1,32,24,0,8.0,1.0,0-15(12),0-9(6),0-8(6),JDS Neesham,DC,7-186 (120)
S05M050,2,41,24,1,10.25,0.0,1-8(12),0-13(6),0-20(6),JDS Neesham,DC,6-209 (120)
S05M052,2,52,24,0,13.0,1.0,0-25(12),0-27(12),,JDS Neesham,DC,5-228 (120)
S05M059,2,47,24,0,11.75,0.0,0-30(18),0-17(6),,JDS Neesham,DC,4-206 (118)
S05M062,2,56,24,0,14.0,0.5,0-27(12),0-13(6),0-16(6),JDS Neesham,DC,4-206 (120)
S05M073,1,50,24,1,12.5,0.0,0-25(12),1-7(6),0-18(6),JDS Neesham,DC,7-211 (120)
S05M078,2,46,24,1,11.5,0.0,1-15(12),0-14(6),0-17(6),JDS Neesham,DC,3-198 (112)
S05M006,2,63,24,0,15.75,1.0,0-39(12),0-14(6),0-10(6),R Sai Kishore,MI,10-198 (116)
S05M011,2,31,18,1,10.33,0.0,1-16(12),0-15(6),,R Sai Kishore,MI,4-204 (113)
S05M017,1,41,24,2,10.25,0.0,,0-8(6),2-33(18),R Sai Kishore,MI,4-198 (120)
S05M035,2,50,24,1,12.5,1.0,1-22(12),,0-28(12),R Sai Kishore,MI,6-171 (120)
S05M045,1,25,24,2,6.25,0.0,0-21(18),,2-4(6),R Sai Kishore,MI,7-184 (120)
S05M054,2,36,24,1,9.0,1.0,1-18(12),0-1(0),0-17(12),R Sai Kishore,MI,4-217 (120)
S05M058,2,45,24,0,11.25,1.0,0-12(6),0-22(12),0-11(6),R Sai Kishore,MI,6-197 (120)
S05M064,2,30,16,0,11.25,0.0,0-9(6),0-16(6),0-5(4),R Sai Kishore,MI,5-180 (100)
S05M083,2,56,24,0,14.0,0.0,0-45(18),,0-11(6),R Sai Kishore,MI,5-200 (118)
S05M057,2,21,24,2,5.25,1.0,,1-16(18),1-5(6),H Ssenyondo,LSG,10-147 (120)
S05M075,2,43,24,3,10.75,1.0,,1-36(18),2-7(6),H Ssenyondo,LSG,9-182 (120)
S05M081,2,40,24,1,10.0,1.0,,1-24(18),0-16(6),H Ssenyondo,LSG,8-179 (120)
S05M006,1,40,24,1,10.0,0.0,,1-40(24),,Akash Vasisht,DC,3-202 (120)
S05M028,2,39,24,1,9.75,0.5,,1-39(24),,Akash Vasisht,DC,10-203 (119)
S05M034,1,13,24,3,3.25,1.0,,3-13(24),,Akash Vasisht,DC,10-96 (101)
S05M069,1,29,18,1,9.67,1.0,,1-29(18),,Akash Vasisht,DC,6-169 (120)
S05M085,1,45,24,0,11.25,0.0,0-14(12),0-31(12),,Akash Vasisht,DC,6-201 (120)
S05M006,2,20,18,0,6.67,1.0,0-17(12),0-3(6),,Sikandar Raza,MI,10-198 (116)
S05M017,1,37,18,1,12.33,0.0,,1-24(12),0-13(6),Sikandar Raza,MI,4-198 (120)
S05M035,2,27,24,2,6.75,1.0,1-15(12),,1-12(12),Sikandar Raza,MI,6-171 (120)
S05M045,1,35,18,1,11.67,0.0,,0-12(6),1-23(12),Sikandar Raza,MI,7-184 (120)
S05M083,2,26,18,2,8.67,0.0,1-6(6),0-10(6),1-10(6),Sikandar Raza,MI,5-200 (118)
S05M069,2,38,24,2,9.5,0.0,1-35(18),1-3(6),,DS Rathi,KKR,6-174 (110)
S05M076,1,34,24,2,8.5,1.0,0-30(18),2-4(6),,DS Rathi,KKR,10-146 (104)
S05M081,1,37,24,2,9.25,0.0,1-25(18),1-12(6),,DS Rathi,KKR,5-195 (120)
S05M009,1,39,24,0,9.75,0.0,0-9(6),0-19(12),0-11(6),DAJ Bracewell,RCB,6-176 (120)
S05M021,1,37,24,1,9.25,1.0,0-25(12),1-12(12),,DAJ Bracewell,RCB,10-156 (99)
S05M031,2,32,20,2,9.6,1.0,1-31(18),,1-1(2),DAJ Bracewell,RCB,10-126 (98)
S05M047,2,60,24,1,15.0,0.0,1-41(18),,0-19(6),DAJ Bracewell,RCB,6-187 (107)
S05M055,2,36,24,1,9.0,1.0,1-22(18),,0-14(6),DAJ Bracewell,RCB,10-126 (97)
S05M070,2,18,18,1,6.0,1.0,1-18(18),,,DAJ Bracewell,RCB,10-129 (100)
S05M001,2,52,23,1,13.57,0.0,0-12(6),0-11(6),1-29(11),MP Yadav,PBKS,3-194 (107)
S05M027,2,37,24,0,9.25,1.0,0-6(6),0-19(12),0-12(6),MP Yadav,PBKS,5-219 (120)
S05M033,2,25,14,0,10.71,0.0,,0-7(6),0-18(8),MP Yadav,PBKS,3-183 (104)
S05M036,1,37,24,2,9.25,1.0,1-25(12),1-4(6),0-8(6),MP Yadav,PBKS,8-203 (120)
S05M048,2,31,24,2,7.75,1.0,1-22(12),0-9(6),1-0(6),MP Yadav,PBKS,9-190 (120)
S05M051,1,41,24,1,10.25,0.0,0-12(6),1-3(6),0-26(12),MP Yadav,PBKS,6-182 (120)
S05M001,1,23,18,0,7.67,1.0,0-6(6),0-17(12),,D Brevis,RR,8-193 (120)
S05M008,1,18,18,0,6.0,1.0,0-3(6),0-15(12),,D Brevis,RR,6-180 (120)
S05M022,2,36,24,1,9.0,1.0,0-4(6),0-16(12),1-16(6),D Brevis,RR,6-191 (120)
S05M024,2,31,18,0,10.33,0.0,0-11(6),0-20(12),,D Brevis,RR,5-207 (118)
S05M029,1,11,6,0,11.0,1.0,,0-11(6),,D Brevis,RR,10-158 (116)
S05M035,1,33,18,1,11.0,0.0,0-12(6),1-21(12),,D Brevis,RR,4-189 (120)
S05M043,2,25,18,2,8.33,1.0,1-19(12),1-6(6),,D Brevis,RR,10-214 (115)
S05M053,2,12,6,0,12.0,1.0,0-12(6),,,D Brevis,RR,6-207 (120)
S05M058,1,58,24,1,14.5,0.0,0-27(12),1-31(12),,D Brevis,RR,5-218 (120)
S05M067,2,34,12,1,17.0,0.0,,1-34(12),,D Brevis,RR,8-152 (97)
S05M002,1,36,18,1,12.0,0.0,0-29(12),1-7(6),,Mohammed Shami,GT,4-221 (120)
S05M026,1,44,24,1,11.0,0.0,1-28(12),0-16(12),,Mohammed Shami,GT,8-185 (120)
S05M051,2,37,24,2,9.25,1.0,0-22(12),0-12(6),2-3(6),Mohammed Shami,GT,10-154 (111)
S05M077,2,40,24,2,10.0,1.0,1-20(12),1-6(6),0-14(6),Mohammed Shami,GT,7-183 (120)
S05M009,1,21,18,2,7.0,0.0,2-21(18),,,Yudhvir Singh,RCB,6-176 (120)
S05M031,2,38,18,0,12.67,1.0,0-38(18),,,Yudhvir Singh,RCB,10-126 (98)
S05M047,2,37,18,2,12.33,0.0,2-37(18),,,Yudhvir Singh,RCB,6-187 (107)
S05M070,2,43,24,2,10.75,1.0,1-34(18),1-9(6),,Yudhvir Singh,RCB,10-129 (100)
S05M004,1,39,24,2,9.75,0.0,2-17(12),0-4(6),0-18(6),MG Erasmus,RCB,10-189 (109)
S05M014,1,22,24,1,5.5,0.0,1-11(12),0-6(6),0-5(6),MG Erasmus,RCB,7-160 (120)
S05M025,1,28,24,1,7.0,0.0,0-9(6),1-19(18),,MG Erasmus,RCB,9-185 (120)
S05M038,1,29,24,0,7.25,0.5,0-21(12),0-8(12),,MG Erasmus,RCB,3-194 (120)
S05M043,1,35,24,0,8.75,0.0,0-26(18),0-9(6),,MG Erasmus,RCB,2-216 (120)
S05M050,1,39,24,0,9.75,1.0,0-15(12),0-24(12),,MG Erasmus,RCB,4-208 (120)
S05M076,2,21,18,1,7.0,0.0,1-21(18),,,MG Erasmus,RCB,5-147 (109)
S05M025,1,13,12,2,6.5,0.0,,0-10(6),2-3(6),Harsh Dubey,RCB,9-185 (120)
S05M038,1,36,18,1,12.0,0.5,,1-36(18),,Harsh Dubey,RCB,3-194 (120)
S05M061,2,27,24,1,6.75,1.0,,1-14(18),0-13(6),Harsh Dubey,RCB,10-148 (117)
S05M064,1,29,18,1,9.67,1.0,,1-29(18),,Harsh Dubey,RCB,10-176 (112)
S05M076,2,22,18,0,7.33,0.0,,0-12(12),0-10(6),Harsh Dubey,RCB,5-147 (109)
S05M080,1,31,24,0,7.75,1.0,,0-16(12),0-15(12),Harsh Dubey,RCB,6-187 (120)
S05M004,2,4,6,0,4.0,1.0,,0-4(6),,Nithish Kumar Reddy,SRH,7-171 (120)
S05M010,2,43,24,0,10.75,1.0,,0-43(24),,Nithish Kumar Reddy,SRH,4-219 (120)
S05M013,2,22,12,1,11.0,1.0,,1-22(12),,Nithish Kumar Reddy,SRH,7-175 (120)
S05M024,1,29,18,1,9.67,1.0,1-12(6),0-17(12),,Nithish Kumar Reddy,SRH,5-203 (120)
S05M030,1,26,18,0,8.67,0.0,0-6(6),0-20(12),,Nithish Kumar Reddy,SRH,7-232 (120)
S05M039,2,21,18,1,7.0,0.0,,1-21(18),,Nithish Kumar Reddy,SRH,3-132 (84)
S05M054,1,24,12,0,12.0,0.0,0-13(6),0-11(6),,Nithish Kumar Reddy,SRH,5-221 (120)
S05M056,1,19,18,1,6.33,1.0,,1-19(18),,Nithish Kumar Reddy,SRH,9-115 (120)
S05M059,1,26,12,0,13.0,1.0,,0-26(12),,Nithish Kumar Reddy,SRH,7-203 (120)
S05M075,1,10,12,0,5.0,0.0,,0-10(12),,Nithish Kumar Reddy,SRH,4-192 (120)
S05M079,2,17,12,1,8.5,0.0,,1-17(12),,Nithish Kumar Reddy,SRH,6-180 (120)
S05M016,2,19,24,2,4.75,1.0,0-12(12),2-7(12),,Azmatullah Omarzai,LSG,10-172 (116)
S05M023,2,33,24,1,8.25,1.0,1-14(12),0-19(12),,Azmatullah Omarzai,LSG,10-154 (114)
S05M029,2,46,24,1,11.5,0.0,0-31(12),1-15(12),,Azmatullah Omarzai,LSG,6-162 (102)
S05M037,2,36,24,1,9.0,1.0,1-30(12),0-6(12),,Azmatullah Omarzai,LSG,8-187 (120)
S05M052,1,53,24,0,13.25,0.0,0-27(12),0-26(12),,Azmatullah Omarzai,LSG,3-241 (120)
S05M003,2,18,12,1,9.0,0.0,,1-18(12),,Abdul Samad,LSG,8-155 (102)
S05M008,2,27,12,2,13.5,0.0,,2-27(12),,Abdul Samad,LSG,9-181 (115)
S05M025,2,19,12,1,9.5,1.0,,1-19(12),,Abdul Samad,LSG,10-162 (113)
S05M033,1,18,12,1,9.0,1.0,,1-18(12),,Abdul Samad,LSG,9-182 (120)
S05M041,1,41,18,0,13.67,0.0,0-9(6),0-32(12),,Abdul Samad,LSG,6-201 (120)
S05M057,2,6,6,0,6.0,1.0,,0-6(6),,Abdul Samad,LSG,10-147 (120)
S05M081,2,11,12,0,5.5,1.0,,0-11(12),,Abdul Samad,LSG,8-179 (120)
S05M084,2,8,6,0,8.0,1.0,,0-8(6),,Abdul Samad,LSG,5-219 (120)
S05M003,2,17,12,1,8.5,0.0,,1-17(12),,Mayank Dagar,LSG,8-155 (102)
S05M025,2,28,24,2,7.0,1.0,,2-28(24),,Mayank Dagar,LSG,10-162 (113)
S05M041,1,42,24,2,10.5,0.0,,2-42(24),,Mayank Dagar,LSG,6-201 (120)
S05M057,2,42,18,0,14.0,1.0,,0-42(18),,Mayank Dagar,LSG,10-147 (120)
S05M010,2,50,24,0,12.5,1.0,0-18(12),0-16(6),0-16(6),BA Stokes,SRH,4-219 (120)
S05M024,1,29,18,2,9.67,1.0,2-29(18),,,BA Stokes,SRH,5-203 (120)
S05M030,1,57,24,3,14.25,0.0,3-33(18),0-24(6),,BA Stokes,SRH,7-232 (120)
S05M039,2,33,18,0,11.0,0.0,0-33(18),,,BA Stokes,SRH,3-132 (84)
S05M054,1,51,24,0,12.75,0.0,0-42(18),,0-9(6),BA Stokes,SRH,5-221 (120)
S05M033,1,35,24,3,8.75,1.0,1-18(12),2-17(12),,Ashwin Das,LSG,9-182 (120)
S05M072,2,31,24,1,7.75,1.0,,1-31(24),,Ashwin Das,LSG,9-194 (120)
S05M075,2,37,24,0,9.25,1.0,,0-37(24),,Ashwin Das,LSG,9-182 (120)
S05M001,2,38,24,0,9.5,0.0,,0-38(24),,JJ Smit,PBKS,3-194 (107)
