match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S08M029,2,41,24,3,10.25,0,1-9(6),2-32(18),,A Zampa,SRH,7-187 (116)
S08M035,1,21,24,1,5.25,1,,0-19(18),1-2(6),A Zampa,SRH,8-172 (120)
S08M040,1,23,24,3,5.75,0,1-12(6),1-11(12),1-0(6),A Zampa,SRH,10-194 (120)
S08M005,2,25,24,1,6.25,0,,1-25(24),,Atharva Ankolekar,RR,7-149 (103)
S08M026,1,32,23,4,8.35,0,,2-20(18),2-12(5),Atharva Ankolekar,RR,10-170 (107)
S08M036,1,37,24,3,9.25,0,,1-33(18),2-4(6),Atharva Ankolekar,RR,10-164 (113)
S08M005,2,33,18,2,11.0,0,0-1(6),1-22(6),1-10(6),Karan Lal,RR,7-149 (103)
S08M011,1,41,24,1,10.25,0,,1-15(12),0-26(12),Karan Lal,RR,8-200 (120)
S08M016,2,36,24,0,9.0,0,0-10(6),0-14(12),0-12(6),Karan Lal,RR,5-208 (113)
S08M026,1,26,18,1,8.67,0,0-12(6),0-11(6),1-3(6),Karan Lal,RR,10-170 (107)
S08M036,1,29,23,2,7.57,0,0-7(6),0-9(6),2-13(11),Karan Lal,RR,10-164 (113)
S08M044,2,38,24,2,9.5,1,,1-22(12),1-16(12),Karan Lal,RR,5-220 (120)
S08M008,1,40,24,0,10.0,1,0-8(6),0-9(6),0-23(12),Harsh Dubey,DC,4-210 (120)
S08M015,2,39,24,3,9.75,0,0-6(6),0-7(6),3-26(12),Harsh Dubey,DC,7-238 (115)
S08M020,2,34,24,1,8.5,1,,0-13(12),1-21(12),Harsh Dubey,DC,5-216 (120)
S08M034,2,33,24,3,8.25,1,,0-17(12),3-16(12),Harsh Dubey,DC,6-236 (120)
S08M042,1,42,24,1,10.5,0,,1-11(12),0-31(12),Harsh Dubey,DC,3-203 (120)
S08M024,1,27,24,2,6.75,1,2-7(12),0-7(6),0-13(6),Mohammad Amir,LSG,4-186 (120)
S08M027,2,37,24,3,9.25,1,2-10(6),0-18(12),1-9(6),Mohammad Amir,LSG,9-188 (120)
S08M039,1,48,24,1,12.0,0,0-16(12),,1-32(12),Mohammad Amir,LSG,4-220 (120)
S08M043,1,43,24,2,10.75,0,2-27(18),,0-16(6),Mohammad Amir,LSG,3-229 (120)
S08M005,1,30,24,1,7.5,1,1-22(12),0-8(12),,Tanush Kotian,CSK,9-143 (120)
S08M009,1,44,24,1,11.0,0,1-26(12),0-18(12),,Tanush Kotian,CSK,6-209 (120)
S08M012,2,16,12,1,8.0,0,,1-16(12),,Tanush Kotian,CSK,2-174 (99)
S08M020,1,42,24,1,10.5,0,1-19(12),0-23(12),,Tanush Kotian,CSK,5-222 (120)
S08M024,2,33,24,1,8.25,0,,1-26(18),0-7(6),Tanush Kotian,CSK,5-190 (118)
S08M030,2,40,24,1,10.0,1,,1-40(24),,Tanush Kotian,CSK,8-216 (120)
S08M034,1,53,24,1,13.25,0,0-4(6),1-10(6),0-39(12),Tanush Kotian,CSK,3-250 (120)
S08M040,2,38,24,1,9.5,1,0-6(6),1-32(18),,Tanush Kotian,CSK,9-187 (120)
S08M045,1,44,24,0,11.0,0,0-11(6),0-5(6),0-28(12),Tanush Kotian,CSK,9-194 (120)
S08M003,1,43,24,2,10.75,1,2-18(12),,0-25(12),JA Duffy,LSG,6-209 (120)
S08M008,2,38,24,1,9.5,0,0-12(6),1-26(18),,JA Duffy,LSG,2-211 (117)
S08M017,1,53,24,1,13.25,1,1-20(12),,0-33(12),JA Duffy,LSG,5-209 (120)
S08M024,1,43,24,2,10.75,1,1-19(12),,1-24(12),JA Duffy,LSG,4-186 (120)
S08M027,2,22,24,2,5.5,1,0-9(12),,2-13(12),JA Duffy,LSG,9-188 (120)
S08M039,1,43,24,0,10.75,0,0-18(12),,0-25(12),JA Duffy,LSG,4-220 (120)
S08M043,1,55,24,0,13.75,0,0-14(6),0-6(6),0-35(12),JA Duffy,LSG,3-229 (120)
S08M010,1,19,18,3,6.33,0,,,3-19(18),Sunil Kumar,MI,10-193 (120)
S08M013,1,0,3,1,0.0,0,,,1-0(3),Sunil Kumar,MI,10-130 (93)
S08M030,1,49,24,2,12.25,0,0-19(12),,2-30(12),Sunil Kumar,MI,5-218 (120)
S08M033,1,32,24,1,8.0,1,,0-14(12),1-18(12),Sunil Kumar,MI,6-204 (120)
S08M006,1,38,24,4,9.5,1,0-13(6),4-25(18),,C Sakariya,RR,10-217 (114)
S08M011,1,34,24,1,8.5,0,0-21(12),1-13(12),,C Sakariya,RR,8-200 (120)
S08M016,2,34,24,2,8.5,0,1-10(6),1-24(18),,C Sakariya,RR,5-208 (113)
S08M021,1,38,24,0,9.5,1,0-11(6),0-27(18),,C Sakariya,RR,8-195 (120)
S08M044,2,49,24,0,12.25,1,0-32(12),0-17(12),,C Sakariya,RR,5-220 (120)
S08M009,2,53,24,2,13.25,1,0-4(6),0-38(12),2-11(6),Shahbaz Ahmed,KKR,7-202 (120)
S08M019,2,20,18,1,6.67,0,1-5(6),0-15(12),,Shahbaz Ahmed,KKR,2-179 (108)
S08M026,2,26,12,0,13.0,1,0-23(6),0-3(6),,Shahbaz Ahmed,KKR,10-154 (102)
S08M037,2,20,12,0,10.0,0,0-17(6),0-3(6),,Shahbaz Ahmed,KKR,4-193 (101)
S08M042,2,32,24,4,8.0,1,1-25(18),,3-7(6),Shahbaz Ahmed,KKR,10-189 (117)
S08M003,1,37,24,3,9.25,1,,3-26(18),0-11(6),H Ssenyondo,LSG,6-209 (120)
S08M008,2,45,24,0,11.25,0,,0-14(12),0-31(12),H Ssenyondo,LSG,2-211 (117)
S08M014,2,27,24,2,6.75,0,,0-13(12),2-14(12),H Ssenyondo,LSG,5-150 (112)
S08M017,1,28,24,1,7.0,1,0-16(6),0-11(12),1-1(6),H Ssenyondo,LSG,5-209 (120)
S08M024,1,48,24,0,12.0,1,0-7(6),0-10(6),0-31(12),H Ssenyondo,LSG,4-186 (120)
S08M031,2,58,24,1,14.5,1,,1-21(12),0-37(12),H Ssenyondo,LSG,3-223 (120)
S08M004,2,50,24,0,12.5,1,0-38(18),0-12(6),,Sikandar Raza,MI,10-160 (111)
S08M013,1,33,24,2,8.25,0,2-19(12),0-14(12),,Sikandar Raza,MI,10-130 (93)
S08M033,1,43,24,2,10.75,1,2-36(18),,0-7(6),Sikandar Raza,MI,6-204 (120)
S08M037,1,34,24,1,8.5,1,1-21(18),,0-13(6),Sikandar Raza,MI,7-187 (120)
S08M044,1,44,24,2,11.0,0,1-24(12),0-13(6),1-7(6),Sikandar Raza,MI,6-241 (120)
S08M006,2,48,24,1,12.0,0,0-19(12),1-9(6),0-20(6),M Pathirana,RCB,3-218 (109)
S08M019,1,38,22,2,10.36,1,1-16(6),0-15(12),1-7(4),M Pathirana,RCB,10-176 (106)
S08M022,1,29,24,1,7.25,1,0-11(6),0-17(12),1-1(6),M Pathirana,RCB,10-172 (117)
S08M032,2,47,18,0,15.67,0,0-43(12),,0-4(6),M Pathirana,RCB,9-215 (109)
S08M038,2,14,12,0,7.0,0,0-14(12),,,M Pathirana,RCB,3-130 (69)
S08M041,1,35,24,3,8.75,1,2-17(12),1-18(12),,M Pathirana,RCB,5-217 (120)
S08M025,1,37,24,4,9.25,1,0-14(6),1-21(12),3-2(6),Shaheen Shah Afridi,DC,10-161 (108)
S08M028,1,54,24,2,13.5,1,1-11(6),0-14(6),1-29(12),Shaheen Shah Afridi,DC,6-238 (120)
S08M038,1,30,18,1,10.0,1,0-10(6),1-20(12),,Shaheen Shah Afridi,DC,10-126 (92)
S08M006,1,64,24,2,16.0,1,1-32(12),,1-32(12),Junaid Siddique,RR,10-217 (114)
S08M021,1,25,24,2,6.25,1,1-5(12),,1-20(12),Junaid Siddique,RR,8-195 (120)
S08M032,1,42,24,2,10.5,1,0-21(12),,2-21(12),Junaid Siddique,RR,8-211 (120)
S08M044,2,52,24,1,13.0,1,1-17(12),,0-35(12),Junaid Siddique,RR,5-220 (120)
S08M003,2,40,24,4,10.0,0,0-26(12),3-5(6),1-9(6),B Muzarabani,GT,8-211 (114)
S08M010,2,40,24,3,10.0,1,1-21(12),,2-19(12),B Muzarabani,GT,7-189 (120)
S08M035,2,33,19,0,10.42,0,0-23(12),,0-10(7),B Muzarabani,GT,4-174 (115)
S08M041,2,67,22,0,18.27,0,0-33(12),,0-34(10),B Muzarabani,GT,2-219 (118)
S08M004,1,25,24,3,6.25,0,1-10(12),2-15(12),,AR Ramjani,PBKS,7-168 (120)
S08M007,1,28,24,0,7.0,0,0-15(12),0-13(12),,AR Ramjani,PBKS,3-217 (120)
S08M015,1,27,24,1,6.75,1,0-9(12),,1-18(12),AR Ramjani,PBKS,4-235 (120)
S08M018,1,45,24,1,11.25,0,1-15(12),,0-30(12),AR Ramjani,PBKS,4-197 (120)
S08M021,2,39,23,1,10.17,0,0-19(12),,1-20(11),AR Ramjani,PBKS,8-196 (113)
S08M033,2,25,18,0,8.33,0,0-14(12),,0-11(6),AR Ramjani,PBKS,3-206 (114)
S08M045,2,14,24,0,3.5,1,0-6(12),0-2(6),0-6(6),AR Ramjani,PBKS,10-94 (108)
S08M012,2,32,18,1,10.67,0,1-32(18),,,Sonu Yadav,CSK,2-174 (99)
S08M024,2,43,22,2,11.73,0,,1-10(6),1-33(16),Sonu Yadav,CSK,5-190 (118)
S08M030,2,49,24,1,12.25,1,0-40(18),1-9(6),,Sonu Yadav,CSK,8-216 (120)
S08M040,2,37,24,2,9.25,1,1-4(6),1-22(12),0-11(6),Sonu Yadav,CSK,9-187 (120)
S08M045,1,21,24,5,5.25,0,,5-21(24),,Prashant Solanki,CSK,9-194 (120)
S08M021,2,26,18,2,8.67,0,1-11(6),1-15(12),,Utkarsh Singh,PBKS,8-196 (113)
S08M027,1,31,24,0,7.75,0,0-11(6),0-20(18),,Utkarsh Singh,PBKS,4-195 (120)
S08M033,2,42,24,0,10.5,0,0-15(6),0-27(18),,Utkarsh Singh,PBKS,3-206 (114)
S08M036,2,16,18,1,5.33,1,0-6(6),1-10(12),,Utkarsh Singh,PBKS,7-148 (120)
S08M045,2,17,18,2,5.67,1,,2-17(18),,Utkarsh Singh,PBKS,10-94 (108)
S08M001,1,37,24,0,9.25,0,0-8(6),0-17(12),0-12(6),KA Maharaj,RCB,3-225 (120)
S08M014,1,28,24,3,7.0,1,1-23(12),1-2(6),1-3(6),KA Maharaj,RCB,8-145 (120)
S08M032,2,37,24,1,9.25,0,,1-37(24),,KA Maharaj,RCB,9-215 (109)
S08M038,2,28,18,1,9.33,0,,1-28(18),,KA Maharaj,RCB,3-130 (69)
S08M019,1,33,24,0,8.25,1,0-25(18),0-8(6),,Chirag Jani,RCB,10-176 (106)
S08M022,1,39,24,2,9.75,1,2-35(18),0-4(6),,Chirag Jani,RCB,10-172 (117)
S08M028,2,39,24,1,9.75,0,1-26(18),0-13(6),,Chirag Jani,RCB,4-242 (116)
S08M032,2,44,24,1,11.0,0,0-25(12),1-19(12),,Chirag Jani,RCB,9-215 (109)
S08M038,2,53,24,1,13.25,0,1-36(18),0-17(6),,Chirag Jani,RCB,3-130 (69)
S08M016,2,25,18,0,8.33,0,0-16(12),,0-9(6),L Ngidi,RR,5-208 (113)
S08M021,1,38,24,3,9.5,1,0-9(6),,3-29(18),L Ngidi,RR,8-195 (120)
S08M032,1,53,24,2,13.25,1,2-24(12),,0-29(12),L Ngidi,RR,8-211 (120)
S08M006,1,46,24,0,11.5,1,0-29(12),0-17(12),,GD Phillips,RR,10-217 (114)
S08M011,1,41,24,1,10.25,0,0-24(12),1-17(12),,GD Phillips,RR,8-200 (120)
S08M021,1,48,24,1,12.0,1,0-18(12),1-30(12),,GD Phillips,RR,8-195 (120)
S08M026,1,53,24,0,13.25,0,0-30(12),0-23(12),,GD Phillips,RR,10-170 (107)
S08M032,1,38,24,1,9.5,1,0-7(12),1-31(12),,GD Phillips,RR,8-211 (120)
S08M036,1,15,12,2,7.5,0,2-15(12),,,GD Phillips,RR,10-164 (113)
S08M005,2,25,13,0,11.54,0,0-3(6),0-16(6),0-6(1),KA Pollard,RR,7-149 (103)
S08M006,1,40,18,1,13.33,1,,1-40(18),,KA Pollard,RR,10-217 (114)
S08M011,1,6,6,0,6.0,0,,0-6(6),,KA Pollard,RR,8-200 (120)
S08M016,2,50,24,2,12.5,0,,2-50(24),,KA Pollard,RR,5-208 (113)
S08M021,1,36,18,0,12.0,1,,0-36(18),,KA Pollard,RR,8-195 (120)
S08M026,1,27,12,0,13.5,0,0-27(12),,,KA Pollard,RR,10-170 (107)
S08M032,1,8,6,1,8.0,1,,1-8(6),,KA Pollard,RR,8-211 (120)
S08M036,1,16,12,0,8.0,0,0-6(6),0-10(6),,KA Pollard,RR,10-164 (113)
S08M044,2,19,12,1,9.5,1,,1-19(12),,KA Pollard,RR,5-220 (120)
S08M006,1,22,18,3,7.33,1,2-3(6),0-4(6),1-15(6),T Natarajan,RR,10-217 (114)
S08M016,2,62,23,0,16.17,0,0-23(12),,0-39(11),T Natarajan,RR,5-208 (113)
S08M032,1,41,24,2,10.25,1,,1-31(18),1-10(6),T Natarajan,RR,8-211 (120)
S08M003,1,60,24,0,15.0,1,0-36(12),,0-24(12),Arshdeep Singh,LSG,6-209 (120)
S08M017,1,37,24,1,9.25,1,0-20(12),,1-17(12),Arshdeep Singh,LSG,5-209 (120)
S08M027,2,43,24,4,10.75,1,1-17(12),,3-26(12),Arshdeep Singh,LSG,9-188 (120)
S08M043,1,49,24,0,12.25,0,0-13(6),0-13(6),0-23(12),Arshdeep Singh,LSG,3-229 (120)
