player,team,points_bat,points_ball,total_points,num_POTM_awards
A Zampa,SRH,0.0,302.9311030684501,302.9311030684501,1
JR Hazlewood,MI,0.0,302.2269783771217,302.2269783771217,0
Sonu Yadav,CSK,151.3380101010101,149.7329284166649,301.070938517675,1
AD Russell,DC,222.179816091954,78.7909090909091,300.9707251828631,0
V Suryavanshi,PBKS,298.7658761609907,0.0,298.7658761609907,0
TM Head,KKR,287.1557112526539,0.0,287.1557112526539,0
D Brevis,GT,285.9985979381444,0.0,285.9985979381444,0
Mohammad Ghazanfar,RR,0.0,284.401855949723,284.401855949723,0
Ajay Rohera,LSG,283.3323441108545,0.0,283.3323441108545,1
Sikandar Raza,MI,80.30525925925926,198.9415986595703,279.2468579188295,0
CH Gayle,RCB,278.3965128205128,0.0,278.3965128205128,1
Jay Gohil,KKR,278.0852913907285,0.0,278.0852913907285,0
Pulkit Narang,KKR,0.0,274.4302604879259,274.4302604879259,2
Abhishek Pathak,RCB,271.0710380622837,0.0,271.0710380622837,1
Tushar Raheja,MI,270.5481751824817,0.0,270.5481751824817,0
YBK Jaiswal,RR,267.2699245283019,0.0,267.2699245283019,0
Sameer Rizvi,LSG,266.4118888888889,0.0,266.4118888888889,0
B Kumar,KKR,0.0,265.0155503880888,265.0155503880888,1
Utkarsh Singh,PBKS,111.9669782016349,146.4987272727273,258.4657054743622,0
KA Maharaj,RCB,0.0,257.1884859011708,257.1884859011708,1
Vansh Bedi,PBKS,256.722012987013,0.0,256.722012987013,1
Shubhang Hegde,LSG,158.394184501845,97.16212121212122,255.5563057139663,0
Harsh Dubey,DC,0.0,254.27362343771,254.27362343771,0
Prashant Solanki,CSK,0.0,253.1178571234968,253.1178571234968,1
Mohammad Amir,LSG,0.0,251.0571601208459,251.0571601208459,1
T Stubbs,CSK,247.2178831168831,0.0,247.2178831168831,1
H Ssenyondo,LSG,0.0,245.1553333333333,245.1553333333333,1
D Forrester,LSG,140.5603678756477,102.5149573628611,243.0753252385088,0
JJ Bumrah,DC,0.0,241.1485434557146,241.1485434557146,0
SS Ghosh,RCB,0.0,239.5052911845,239.5052911845,0
Abhishek Tanwar,MI,142.913,94.80328455284553,237.7162845528455,0
JC Buttler,DC,236.684816091954,0.0,236.684816091954,1
WG Jacks,SRH,119.3841204819277,116.7435279649235,236.1276484468513,0
Tripuresh Singh,SRH,0.0,235.861649122807,235.861649122807,1
JM Sharma,RCB,233.3165766016713,0.0,233.3165766016713,0
J Overton,GT,119.0514501216545,112.4190720257883,231.4705221474428,0
RM Patidar,RCB,231.3376148867314,0.0,231.3376148867314,0
Suryansh Shedge,KKR,91.45,138.8103091219736,230.2603091219736,0
GF Linde,GT,0.0,225.5962299290395,225.5962299290395,0
Geet Puri,CSK,0.0,224.486264713245,224.486264713245,0
Ravi Teja,SRH,0.0,220.836088087112,220.836088087112,0
Rohan Kunnummal,MI,214.1213309692671,0.0,214.1213309692671,1
Karan Lal,RR,0.0,213.6796091791357,213.6796091791357,0
SP Narine,PBKS,93.17247191011236,120.2749331444602,213.4474050545726,0
SS Iyer,KKR,206.254737327189,0.0,206.254737327189,0
Ashwin Das,LSG,0.0,205.3072345679012,205.3072345679012,0
Ritik Vats,DC,202.1143333333333,0.0,202.1143333333333,0
Atharva Ankolekar,RR,0.0,201.8780940373572,201.8780940373572,0
SU Parakh,SRH,201.1177958412098,0.0,201.1177958412098,0
Parth Chandan,DC,98.25640136054422,100.6319352428393,198.8883366033836,0
M Pathirana,RCB,0.0,196.5800583613917,196.5800583613917,0
M Markande,SRH,0.0,195.2613804642394,195.2613804642394,0
Sunil Kumar,MI,0.0,193.9521920216363,193.9521920216363,0
C Connolly,GT,105.9516016260162,85.65787301587301,191.6094746418892,0
RD Gaikwad,CSK,188.9858670520231,0.0,188.9858670520231,0
AR Ramjani,PBKS,40.69330769230769,148.1921077845828,188.8854154768905,0
BM Duckett,SRH,187.7232587412587,0.0,187.7232587412587,2
R Parag,GT,186.2364076738609,0.0,186.2364076738609,0
B Muzarabani,GT,0.0,184.7713461293277,184.7713461293277,1
MJ Owen,DC,55.23835294117648,127.248,182.4863529411765,0
Arshdeep Singh,LSG,0.0,182.1042139852996,182.1042139852996,1
AK Markram,DC,0.0,179.050802101873,179.050802101873,0
R Smaran,PBKS,178.1533333333333,0.0,178.1533333333333,1
Satyajeet Bachhav,MI,0.0,177.7416071577381,177.7416071577381,0
JC Archer,PBKS,0.0,177.1475201598995,177.1475201598995,1
DP Conway,LSG,174.9200875912409,0.0,174.9200875912409,0
KK Nair,CSK,174.1941111111111,0.0,174.1941111111111,0
Junaid Siddique,RR,0.0,174.1452014453478,174.1452014453478,0
JM Vince,CSK,174.128625,0.0,174.128625,0
V Puthur,KKR,0.0,173.5090065280738,173.5090065280738,0
C Sakariya,RR,0.0,170.7729936368086,170.7729936368086,1
Siddhesh Veer,MI,167.4531111111111,0.0,167.4531111111111,0
Nithish Kumar Reddy,GT,119.994470437018,45.9703825249398,165.9648529619578,0
JA Duffy,LSG,0.0,164.8112514232579,164.8112514232579,0
Sunny Sandhu,DC,119.7565652173913,41.17380952380952,160.9303747412008,0
DR Briggs,KKR,0.0,158.4424444444444,158.4424444444444,0
Chirag Jani,RCB,0.0,157.5665919701214,157.5665919701214,0
V Kohli,CSK,156.2682171945701,0.0,156.2682171945701,0
Shaheen Shah Afridi,DC,0.0,154.9388486651006,154.9388486651006,0
MP Stoinis,SRH,97.6473846153846,55.08423171889838,152.731616334283,0
Anmolpreet Singh,KKR,152.612,0.0,152.612,0
Sakibul Gani,RR,152.3200116550117,0.0,152.3200116550117,0
Mohammed Shami,MI,0.0,152.1375753946652,152.1375753946652,0
Kumar Kushagra,RR,150.7215084175085,0.0,150.7215084175085,0
CV Varun,PBKS,0.0,148.5064522194689,148.5064522194689,0
Sairaj Patil,KKR,85.4206381156317,57.61111111111111,143.0317492267428,0
Prince Yadav,GT,0.0,142.8380872677899,142.8380872677899,0
PD Salt,RR,142.0099224806202,0.0,142.0099224806202,0
KH Pandya,SRH,0.0,141.1677349367406,141.1677349367406,0
MS Pepper,PBKS,137.5065674255692,0.0,137.5065674255692,0
AM Rahane,CSK,137.2939847328244,0.0,137.2939847328244,0
Adarsh Singh,DC,136.4263119266055,0.0,136.4263119266055,0
YS Chahal,KKR,0.0,133.6245490196079,133.6245490196079,0
N Rana,PBKS,131.917,0.0,131.917,1
Kuldeep Yadav,LSG,0.0,130.1718866763801,130.1718866763801,0
Ravi Bishnoi,SRH,0.0,129.6027832847425,129.6027832847425,0
SO Ngoche,KKR,0.0,127.4788280405252,127.4788280405252,0
Rishabh Chouhan,GT,126.9169438202247,0.0,126.9169438202247,0
L Ngidi,RR,0.0,126.5997746072921,126.5997746072921,0
DS Airee,DC,0.0,126.4682107279694,126.4682107279694,0
Easwaran K,DC,0.0,125.2058625235405,125.2058625235405,1
J Fraser-McGurk,KKR,124.659323987539,0.0,124.659323987539,0
Naveen-ul-Haq,CSK,77.57201165501166,46.86766666666666,124.4396783216783,0
Sayed Irfan Aftab,PBKS,0.0,123.7562008451404,123.7562008451404,0
Yash Singh,RCB,0.0,123.7299319727891,123.7299319727891,0
Fazalhaq Farooqi,CSK,0.0,122.6256542883573,122.6256542883573,0
JE Root,SRH,92.8393076923077,29.69501442672741,122.5343221190351,0
H Klaasen,CSK,122.4306865671642,0.0,122.4306865671642,0
D Wiese,KKR,0.0,120.833646958012,120.833646958012,0
T Dahiya,LSG,120.4849438202247,0.0,120.4849438202247,0
Naseem Shah,MI,0.0,119.6756153551982,119.6756153551982,0
Arshad Khan,MI,0.0,119.4561447662069,119.4561447662069,0
T Natarajan,RR,0.0,119.0629546594781,119.0629546594781,0
Parvej Musaraf,KKR,0.0,116.7303437283437,116.7303437283437,0
Tanay Thyagarajan,CSK,0.0,116.6507771452667,116.6507771452667,1
M Siddharth,CSK,0.0,115.3847771452667,115.3847771452667,0
RD Rickelton,RR,111.9718700906344,0.0,111.9718700906344,0
DS Rathi,LSG,0.0,106.6323915373143,106.6323915373143,0
Prashant Veer,PBKS,0.0,105.8371794871795,105.8371794871795,0
Harshit Rana,GT,0.0,104.9106382978723,104.9106382978723,0
Vishnu Vinod,RR,102.4481139240506,0.0,102.4481139240506,0
Akshya Deka,MI,0.0,101.2463141435679,101.2463141435679,0
R Shepherd,SRH,0.0,100.3084545829119,100.3084545829119,0
HC Brook,GT,100.0735108225108,0.0,100.0735108225108,0
Abrar Ahmed,KKR,0.0,99.14868910692769,99.14868910692769,0
Virat Singh,KKR,94.93511111111113,0.0,94.93511111111113,0
S Arora,KKR,94.3497277147488,0.0,94.3497277147488,0
M Poiyamozhi,CSK,0.0,94.18660606060607,94.18660606060607,0
R Powell,CSK,93.91424822695036,0.0,93.91424822695036,0
SH Johnson,KKR,0.0,92.61197163120568,92.61197163120568,0
Shadab Khan,SRH,0.0,92.34224242424241,92.34224242424241,0
Gurnoor Brar,DC,0.0,89.8454744017189,89.8454744017189,0
LR Chethan,LSG,88.68268965517241,0.0,88.68268965517241,0
S Gopal,PBKS,0.0,88.17792792792793,88.17792792792793,0
Ehsan Khan,MI,0.0,87.82930444988163,87.82930444988163,0
MA Starc,KKR,0.0,87.72815052280822,87.72815052280822,0
A Mhatre,RCB,86.92156742556917,0.0,86.92156742556917,0
TA Boult,MI,0.0,86.05891973512168,86.05891973512168,0
Naman Tiwari,CSK,0.0,84.49920467836257,84.49920467836257,0
S Lamichhane,RCB,0.0,76.76959474091261,76.76959474091261,0
J Suresh Kumar,PBKS,75.46334215167548,0.0,75.46334215167548,0
Yash Raj Punja,GT,0.0,75.43352718676122,75.43352718676122,0
FH Allen,LSG,75.04437829912023,0.0,75.04437829912023,0
Vraj Patel,RR,0.0,74.34498245614034,74.34498245614034,0
Akash Pawar,RCB,0.0,72.73086252354048,72.73086252354048,0
RA Jadeja,LSG,43.3347037037037,28.8550853761623,72.189789079866,0
RG Sharma,RCB,69.92033333333335,0.0,69.92033333333335,0
Imran Tahir,RCB,0.0,68.54885780561355,68.54885780561355,0
Sanvir Singh,PBKS,0.0,66.31866666666667,66.31866666666667,0
Prithviraj Shekhawat,DC,0.0,64.67276422764228,64.67276422764228,0
Noor Ahmad,MI,0.0,64.61772378516623,64.61772378516623,0
Kunal Chandela,MI,61.90294736842106,0.0,61.90294736842106,0
AR Patel,GT,0.0,61.62447155463381,61.62447155463381,0
Anmol Malhotra,GT,61.18105680600215,0.0,61.18105680600215,0
Ashwin Shelke,DC,0.0,53.46341463414635,53.46341463414635,0
J Kariko,LSG,0.0,51.16321839080459,51.16321839080459,0
RR Rossouw,MI,47.75093773443361,0.0,47.75093773443361,0
MP Yadav,PBKS,0.0,42.80076008492569,42.80076008492569,0
JO Holder,RCB,0.0,36.12007122774133,36.12007122774133,0
Manvanth Kumar L,PBKS,0.0,31.92501442672741,31.92501442672741,0
LI Meriwala,PBKS,0.0,31.64365217391304,31.64365217391304,0
TP Ura,PBKS,0.0,0.0,0.0,0
Akhil Singh Rawat,KKR,0.0,0.0,0.0,0
RK Singh,GT,0.0,0.0,0.0,0
Dhruv Jurel,LSG,0.0,0.0,0.0,0
MS Dhoni,RCB,0.0,0.0,0.0,0
Mohammad Nabi,LSG,0.0,0.0,0.0,0
M Prasidh Krishna,KKR,0.0,0.0,0.0,0
Mangesh Yadav,GT,0.0,0.0,0.0,1
Karan Shinde,SRH,0.0,0.0,0.0,0
Washington Sundar,GT,0.0,0.0,0.0,0
Akshat Raghuwanshi,MI,0.0,0.0,0.0,0
Abhilash Shetty,CSK,0.0,0.0,0.0,0
Abhishek Prabhakar,CSK,0.0,0.0,0.0,0
Esakkimuthu A,RCB,0.0,0.0,0.0,0
Mayank Dagar,DC,0.0,0.0,0.0,0
Athisayaraj Davidson,RCB,0.0,0.0,0.0,0
RA Bawa,SRH,0.0,0.0,0.0,0
N Pooran,MI,0.0,0.0,0.0,0
PN Mankad,RCB,0.0,0.0,0.0,0
SR Dickson,PBKS,0.0,0.0,0.0,0
Sanskar Rawat,PBKS,0.0,0.0,0.0,0
MS Chapman,DC,0.0,0.0,0.0,0
A Badoni,RR,0.0,0.0,0.0,0
A Johnson,LSG,0.0,0.0,0.0,0
A Nagwaswalla,RR,0.0,0.0,0.0,1
Shashwat Dangwal,MI,0.0,0.0,0.0,0
SE Rutherford,DC,0.0,0.0,0.0,0
DR Mousley,LSG,0.0,0.0,0.0,0
Cheepurapalli Stephen,RR,0.0,0.0,0.0,0
D Padikkal,GT,0.0,0.0,0.0,0
Sachin Baby,RR,0.0,0.0,0.0,0
HTRY Thornton,RR,0.0,0.0,0.0,0
SR Hain,RCB,0.0,0.0,0.0,0
JM Cox,SRH,0.0,0.0,0.0,0
Krishna Prasad,CSK,0.0,0.0,0.0,0
Yudhvir Singh,RR,0.0,0.0,0.0,0
Kranthi Kumar,RCB,0.0,0.0,0.0,0
KS Carlson,PBKS,0.0,0.0,0.0,0
Gourav Choudhury,MI,0.0,0.0,0.0,0
Zeeshan Ansari,RR,0.0,0.0,0.0,0
TH David,GT,0.0,0.0,0.0,0
DM Gondaria,DC,0.0,0.0,0.0,0
F du Plessis,CSK,-7.893923076923077,0.0,-7.893923076923077,0
