match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S02M044,2,32,12,0,16.0,0,0-32(12),,,MP Yadav,CSK,1-160 (90)
S02M048,2,33,24,0,8.25,1,0-24(12),,0-9(12),MP Yadav,CSK,8-156 (120)
S02M053,1,31,24,1,7.75,1,1-14(12),,0-17(12),MP Yadav,CSK,6-165 (120)
S02M060,1,37,24,1,9.25,1,1-13(12),,0-24(12),MP Yadav,CSK,7-196 (120)
S02M066,2,23,14,1,9.86,0,0-4(6),,1-19(8),MP Yadav,CSK,4-171 (104)
S02M004,2,42,21,2,12.0,1,0-31(12),,2-11(9),JC Archer,LSG,10-178 (111)
S02M009,1,39,24,2,9.75,0,0-25(12),,2-14(12),JC Archer,LSG,3-200 (120)
S02M024,1,36,24,0,9.0,1,0-18(12),,0-18(12),JC Archer,LSG,4-179 (120)
S02M029,2,35,24,3,8.75,0,0-16(12),,3-19(12),JC Archer,LSG,6-192 (120)
S02M035,2,29,18,2,9.67,0,2-6(6),,0-23(12),JC Archer,LSG,5-152 (113)
S02M042,1,47,24,1,11.75,0,0-19(6),0-6(6),1-22(12),JC Archer,LSG,6-191 (120)
S02M047,2,32,18,1,10.67,1,0-7(6),,1-25(12),JC Archer,LSG,8-180 (120)
S02M057,2,35,24,0,8.75,0,0-12(6),0-14(12),0-9(6),JC Archer,LSG,3-206 (114)
S02M061,1,24,24,2,6.0,1,0-5(6),2-19(18),,JC Archer,LSG,8-157 (120)
S02M066,1,29,24,1,7.25,1,1-11(12),,0-18(12),JC Archer,LSG,7-167 (120)
S02M069,1,34,23,5,8.87,1,1-24(12),,4-10(11),JC Archer,LSG,10-203 (119)
S02M004,1,22,12,1,11.0,0,1-22(12),,,MA Starc,KKR,6-188 (120)
S02M010,1,46,24,2,11.5,1,2-15(12),,0-31(12),MA Starc,KKR,9-160 (120)
S02M014,1,22,19,2,6.95,1,0-18(12),,2-4(7),MA Starc,KKR,10-161 (115)
S02M019,2,27,15,1,10.8,0,1-15(12),,0-12(3),MA Starc,KKR,2-200 (105)
S02M025,2,49,18,1,16.33,0,0-34(12),,1-15(6),MA Starc,KKR,4-182 (103)
S02M030,1,40,24,0,10.0,0,,0-40(24),,MA Starc,KKR,3-218 (120)
S02M035,1,34,21,4,9.71,1,2-20(12),,2-14(9),MA Starc,KKR,10-151 (117)
S02M040,1,47,24,1,11.75,0,1-14(12),,0-33(12),MA Starc,KKR,3-203 (120)
S02M046,1,45,24,2,11.25,0,2-23(12),,0-22(12),MA Starc,KKR,4-216 (120)
S02M055,1,30,24,1,7.5,1,1-16(12),,0-14(12),MA Starc,KKR,4-188 (120)
S02M060,2,38,23,2,9.91,0,0-23(12),,2-15(11),MA Starc,KKR,6-199 (113)
S02M064,1,44,24,1,11.0,0,1-25(12),,0-19(12),MA Starc,KKR,3-209 (120)
S02M070,2,40,24,1,10.0,1,1-27(12),0-10(6),0-3(6),MA Starc,KKR,6-177 (120)
S02M003,2,30,24,1,7.5,0,0-4(6),1-26(18),,JJ Bumrah,MI,3-189 (114)
S02M008,2,27,24,3,6.75,1,2-18(12),1-9(12),,JJ Bumrah,MI,9-171 (120)
S02M015,2,24,12,0,12.0,0,0-24(12),,,JJ Bumrah,MI,2-114 (71)
S02M019,1,30,24,1,7.5,1,0-15(6),1-15(18),,JJ Bumrah,MI,4-199 (120)
S02M023,1,34,18,0,11.33,1,,0-34(18),,JJ Bumrah,MI,1-194 (120)
S02M029,1,36,24,1,9.0,1,0-16(6),1-5(6),0-15(12),JJ Bumrah,MI,3-191 (120)
S02M034,2,30,18,1,10.0,1,1-12(6),,0-18(12),JJ Bumrah,MI,5-175 (120)
S02M039,1,51,24,0,12.75,0,0-20(12),,0-31(12),JJ Bumrah,MI,5-189 (120)
S02M044,1,29,24,3,7.25,1,1-5(6),2-24(18),,JJ Bumrah,MI,9-159 (120)
S02M047,1,33,24,1,8.25,0,0-16(6),1-17(18),,JJ Bumrah,MI,4-202 (120)
S02M053,2,31,24,1,7.75,0,0-8(6),1-23(18),,JJ Bumrah,MI,3-169 (113)
S02M058,2,39,24,0,9.75,1,0-15(12),,0-24(12),JJ Bumrah,MI,4-207 (120)
S02M062,1,50,24,2,12.5,0,2-16(12),,0-34(12),JJ Bumrah,MI,4-203 (120)
S02M067,1,44,24,3,11.0,1,,0-24(12),3-20(12),JJ Bumrah,MI,5-190 (120)
S02M072,2,41,24,1,10.25,0,0-25(12),0-8(6),1-8(6),JJ Bumrah,MI,3-203 (113)
S02M003,1,49,24,1,12.25,1,,1-15(12),0-34(12),M Pathirana,RCB,4-188 (120)
S02M007,2,31,24,1,7.75,1,,0-23(18),1-8(6),M Pathirana,RCB,6-178 (120)
S02M011,1,44,24,3,11.0,0,,3-30(18),0-14(6),M Pathirana,RCB,5-196 (120)
S02M021,1,29,24,1,7.25,1,0-21(12),,1-8(12),M Pathirana,RCB,8-169 (120)
S02M026,1,49,24,1,12.25,0,1-18(12),,0-31(12),M Pathirana,RCB,3-188 (120)
S02M031,2,47,24,2,11.75,0,0-20(6),2-27(18),,M Pathirana,RCB,3-223 (117)
S02M037,2,26,24,3,6.5,0,1-7(6),1-16(12),1-3(6),M Pathirana,RCB,5-149 (98)
S02M042,2,38,24,0,9.5,1,0-15(6),0-16(12),0-7(6),M Pathirana,RCB,3-190 (120)
S02M046,2,35,24,1,8.75,1,,1-30(18),0-5(6),M Pathirana,RCB,10-146 (111)
S02M052,2,31,23,0,8.09,0,0-16(12),,0-15(11),M Pathirana,RCB,2-196 (119)
S02M055,2,33,24,2,8.25,0,,1-28(18),1-5(6),M Pathirana,RCB,5-189 (115)
S02M063,1,38,24,3,9.5,1,0-8(6),3-14(12),0-16(6),M Pathirana,RCB,5-184 (120)
S02M067,2,31,16,0,11.62,0,,,0-31(16),M Pathirana,RCB,5-194 (118)
S02M001,2,31,24,2,7.75,1,0-9(12),,2-22(12),Washington Sundar,PBKS,9-124 (120)
S02M013,1,38,24,1,9.5,1,1-28(18),,0-10(6),Washington Sundar,PBKS,8-157 (120)
S02M017,1,21,24,3,5.25,1,3-16(18),,0-5(6),Washington Sundar,PBKS,7-177 (120)
S02M021,2,32,24,1,8.0,0,1-26(18),,0-6(6),Washington Sundar,PBKS,3-173 (112)
S02M033,2,24,24,2,6.0,0,1-5(6),1-19(18),,Washington Sundar,PBKS,5-183 (117)
S02M038,1,39,24,0,9.75,0,0-22(12),,0-17(12),Washington Sundar,PBKS,2-167 (120)
S02M041,2,32,24,3,8.0,1,1-24(12),,2-8(12),Washington Sundar,PBKS,8-151 (120)
S02M049,1,42,24,1,10.5,1,1-24(12),,0-18(12),Washington Sundar,PBKS,8-169 (120)
S02M056,2,28,18,2,9.33,0,0-17(12),,2-11(6),Washington Sundar,PBKS,4-166 (102)
S02M061,2,37,24,1,9.25,0,0-13(6),1-24(18),,Washington Sundar,PBKS,5-158 (95)
S02M063,2,25,18,1,8.33,0,,0-20(12),1-5(6),Washington Sundar,PBKS,4-187 (114)
S02M002,2,21,18,1,7.0,1,0-8(6),1-4(6),0-9(6),A Zampa,SRH,3-198 (120)
S02M022,2,26,24,1,6.5,1,0-9(12),,1-17(12),A Zampa,SRH,9-167 (120)
S02M026,2,3,11,3,1.64,1,1-3(6),,2-0(5),A Zampa,SRH,10-134 (107)
S02M030,2,31,21,2,8.86,1,0-11(6),0-9(6),2-11(9),A Zampa,SRH,10-198 (117)
S02M034,1,22,18,0,7.33,0,0-9(6),,0-13(12),A Zampa,SRH,2-189 (120)
S02M038,2,24,24,2,6.0,1,0-6(6),2-18(18),,A Zampa,SRH,10-166 (119)
S02M045,1,41,24,1,10.25,0,0-14(6),1-27(18),,A Zampa,SRH,6-209 (120)
S02M051,2,29,24,3,7.25,1,1-20(12),,2-9(12),A Zampa,SRH,10-174 (116)
S02M057,1,23,18,0,7.67,1,0-20(12),,0-3(6),A Zampa,SRH,6-205 (120)
S02M071,2,32,24,2,8.0,1,,2-32(24),,A Zampa,SRH,10-181 (113)
S02M005,1,15,18,1,5.0,0,0-10(12),,1-5(6),Mohammad Nabi,GT,3-188 (120)
S02M023,2,25,24,1,6.25,0,1-9(12),0-16(12),,Mohammad Nabi,GT,4-196 (119)
S02M028,1,30,24,3,7.5,0,1-11(12),1-5(6),1-14(6),Mohammad Nabi,GT,6-234 (120)
S02M032,1,25,24,0,6.25,1,0-12(12),0-1(6),0-12(6),Mohammad Nabi,GT,4-184 (120)
S02M037,1,22,24,2,5.5,1,,2-22(24),,Mohammad Nabi,GT,10-148 (106)
S02M043,2,42,24,2,10.5,0,0-26(12),,2-16(12),Mohammad Nabi,GT,7-196 (116)
S02M048,1,41,24,1,10.25,0,0-24(12),,1-17(12),Mohammad Nabi,GT,6-177 (120)
S02M052,1,42,24,2,10.5,1,0-22(12),,2-20(12),Mohammad Nabi,GT,4-195 (120)
S02M056,1,38,24,1,9.5,1,1-36(18),,0-2(6),Mohammad Nabi,GT,10-162 (106)
S02M059,2,47,24,2,11.75,1,0-22(12),,2-25(12),Mohammad Nabi,GT,9-191 (120)
S02M005,1,40,24,0,10.0,0,,0-30(18),0-10(6),Rashid Khan,GT,3-188 (120)
S02M009,2,27,24,2,6.75,1,,2-23(18),0-4(6),Rashid Khan,GT,8-157 (120)
S02M014,2,18,24,1,4.5,0,,1-16(18),0-2(6),Rashid Khan,GT,5-162 (109)
S02M018,2,34,24,0,8.5,0,0-10(6),0-24(18),,Rashid Khan,GT,6-150 (101)
S02M023,2,40,24,2,10.0,0,,2-40(24),,Rashid Khan,GT,4-196 (119)
S02M028,1,59,24,2,14.75,0,0-18(6),1-30(12),1-11(6),Rashid Khan,GT,6-234 (120)
S02M032,1,42,24,1,10.5,1,1-22(12),0-20(12),,Rashid Khan,GT,4-184 (120)
S02M043,2,38,24,1,9.5,0,,1-38(24),,Rashid Khan,GT,7-196 (116)
S02M052,1,36,24,0,9.0,1,,0-22(18),0-14(6),Rashid Khan,GT,4-195 (120)
S02M056,1,20,12,1,10.0,1,1-20(12),,,Rashid Khan,GT,10-162 (106)
S02M059,2,36,24,3,9.0,1,0-24(12),,3-12(12),Rashid Khan,GT,9-191 (120)
S02M069,2,35,24,2,8.75,0,1-20(12),0-8(6),1-7(6),Rashid Khan,GT,5-207 (111)
S02M005,2,34,24,0,8.5,1,0-17(12),0-17(12),,Mayank Dagar,RR,4-174 (120)
S02M015,1,27,24,4,6.75,1,0-18(6),4-9(18),,Mayank Dagar,RR,10-110 (94)
S02M020,1,28,24,0,7.0,1,0-12(6),0-16(18),,Mayank Dagar,RR,6-174 (120)
S02M041,1,22,24,0,5.5,0,0-8(6),0-14(18),,Mayank Dagar,RR,4-183 (120)
S02M045,2,25,24,1,6.25,1,,0-20(18),1-5(6),Mayank Dagar,RR,7-204 (120)
S02M049,2,50,23,2,13.04,0,1-15(6),0-5(6),1-30(11),Mayank Dagar,RR,6-170 (107)
S02M059,1,32,24,2,8.0,0,,2-32(24),,Mayank Dagar,RR,4-201 (120)
S02M065,1,31,24,1,7.75,0,,0-25(18),1-6(6),Mayank Dagar,RR,2-204 (120)
S02M072,1,43,24,3,10.75,1,,3-43(24),,Mayank Dagar,RR,10-201 (114)
S02M073,1,35,24,0,8.75,1,0-21(18),0-14(6),,Mayank Dagar,RR,4-204 (120)
S02M074,2,29,24,1,7.25,1,0-15(12),1-14(12),,Mayank Dagar,RR,4-203 (120)
S02M024,2,27,24,1,6.75,0,,0-16(12),1-11(12),Mustafizur Rahman,DC,3-180 (113)
S02M033,1,31,24,3,7.75,1,1-20(12),1-4(6),1-7(6),Mustafizur Rahman,DC,8-179 (120)
S02M039,2,29,24,3,7.25,1,2-13(12),,1-16(12),Mustafizur Rahman,DC,6-181 (120)
S02M043,1,30,18,2,10.0,1,1-23(12),,1-7(6),Mustafizur Rahman,DC,5-193 (120)
S02M054,2,36,24,2,9.0,0,0-14(6),2-22(18),,Mustafizur Rahman,DC,3-229 (109)
S02M058,1,41,24,1,10.25,0,0-21(12),,1-20(12),Mustafizur Rahman,DC,4-208 (120)
S02M064,2,11,18,1,3.67,1,0-6(6),,1-5(12),Mustafizur Rahman,DC,10-141 (120)
S02M068,2,47,24,1,11.75,1,0-33(18),,1-14(6),Mustafizur Rahman,DC,5-214 (120)
S02M071,1,38,24,0,9.5,0,0-7(6),0-15(6),0-16(12),Mustafizur Rahman,DC,4-185 (120)
S02M073,2,61,24,0,15.25,0,0-23(12),0-27(6),0-11(6),Mustafizur Rahman,DC,3-205 (120)
S02M004,1,44,24,2,11.0,0,,2-30(18),0-14(6),SM Curran,KKR,6-188 (120)
S02M010,1,22,24,2,5.5,1,,2-22(24),,SM Curran,KKR,9-160 (120)
S02M014,1,33,24,4,8.25,1,0-13(6),2-10(12),2-10(6),SM Curran,KKR,10-161 (115)
S02M019,2,48,24,0,12.0,0,0-14(6),0-34(18),,SM Curran,KKR,2-200 (105)
S02M025,2,42,24,0,10.5,0,0-14(6),0-28(18),,SM Curran,KKR,4-182 (103)
S02M035,1,22,24,1,5.5,1,1-18(12),,0-4(12),SM Curran,KKR,10-151 (117)
S02M040,1,43,24,2,10.75,0,1-7(6),,1-36(18),SM Curran,KKR,3-203 (120)
S02M046,1,52,24,1,13.0,0,0-17(12),,1-35(12),SM Curran,KKR,4-216 (120)
S02M055,1,49,24,1,12.25,1,0-14(6),1-35(18),,SM Curran,KKR,4-188 (120)
S02M060,2,33,24,1,8.25,0,0-13(6),1-20(18),,SM Curran,KKR,6-199 (113)
S02M064,1,41,24,0,10.25,0,0-17(12),,0-24(12),SM Curran,KKR,3-209 (120)
S02M070,2,41,24,0,10.25,1,0-23(12),0-18(12),,SM Curran,KKR,6-177 (120)
S02M002,1,47,24,1,11.75,0,0-12(6),0-22(12),1-13(6),RA Jadeja,DC,4-222 (120)
S02M006,1,29,24,3,7.25,1,3-17(12),0-9(6),0-3(6),RA Jadeja,DC,6-192 (120)
S02M011,2,35,18,0,11.67,1,0-28(12),,0-7(6),RA Jadeja,DC,6-189 (120)
S02M017,2,22,12,0,11.0,0,0-22(12),,,RA Jadeja,DC,3-178 (120)
S02M028,2,42,24,1,10.5,1,0-23(12),0-5(6),1-14(6),RA Jadeja,DC,3-232 (120)
S02M043,1,43,24,1,10.75,1,0-10(6),0-22(12),1-11(6),RA Jadeja,DC,5-193 (120)
S02M050,1,39,24,2,9.75,1,2-13(12),,0-26(12),RA Jadeja,DC,5-174 (120)
S02M058,1,48,24,0,12.0,0,0-23(12),,0-25(12),RA Jadeja,DC,4-208 (120)
S02M064,2,23,24,4,5.75,1,1-11(12),,3-12(12),RA Jadeja,DC,10-141 (120)
S02M068,2,49,24,2,12.25,1,0-9(6),1-7(6),1-33(12),RA Jadeja,DC,5-214 (120)
S02M073,2,17,18,0,5.67,0,0-17(18),,,RA Jadeja,DC,3-205 (120)
S02M005,2,39,24,1,9.75,1,1-1(6),0-38(18),,Swapnil Singh,RR,4-174 (120)
S02M010,2,4,4,0,6.0,0,,,0-4(4),Swapnil Singh,RR,6-161 (112)
S02M015,1,33,24,2,8.25,1,,2-33(24),,Swapnil Singh,RR,10-110 (94)
S02M020,1,21,18,1,7.0,1,0-17(12),,1-4(6),Swapnil Singh,RR,6-174 (120)
S02M025,1,24,24,2,6.0,1,0-12(12),2-12(12),,Swapnil Singh,RR,6-181 (120)
S02M031,1,46,24,2,11.5,1,1-7(6),0-21(12),1-18(6),Swapnil Singh,RR,4-221 (120)
S02M041,1,32,24,0,8.0,0,0-1(6),0-31(18),,Swapnil Singh,RR,4-183 (120)
S02M045,2,38,24,3,9.5,1,1-25(12),,2-13(12),Swapnil Singh,RR,7-204 (120)
S02M049,2,20,12,0,10.0,0,0-10(6),0-10(6),,Swapnil Singh,RR,6-170 (107)
S02M059,1,35,24,1,8.75,0,0-9(6),0-17(12),1-9(6),Swapnil Singh,RR,4-201 (120)
S02M065,1,46,24,0,11.5,0,0-23(12),0-23(12),,Swapnil Singh,RR,2-204 (120)
S02M072,1,50,24,1,12.5,1,,1-50(24),,Swapnil Singh,RR,10-201 (114)
S02M073,1,45,24,0,11.25,1,,0-28(18),0-17(6),Swapnil Singh,RR,4-204 (120)
S02M009,2,43,24,2,10.75,1,1-10(6),1-33(18),,Rasikh Salam,GT,8-157 (120)
S02M014,2,27,19,2,8.53,0,0-22(12),2-4(6),0-1(1),Rasikh Salam,GT,5-162 (109)
S02M018,2,21,18,4,7.0,0,,4-21(18),,Rasikh Salam,GT,6-150 (101)
S02M028,1,36,24,1,9.0,0,0-8(6),1-28(18),,Rasikh Salam,GT,6-234 (120)
S02M032,1,33,18,0,11.0,1,0-14(6),,0-19(12),Rasikh Salam,GT,4-184 (120)
S02M037,1,25,16,4,9.38,1,0-17(6),,4-8(10),Rasikh Salam,GT,10-148 (106)
S02M043,2,40,20,0,12.0,0,0-11(6),,0-29(14),Rasikh Salam,GT,7-196 (116)
S02M048,1,33,24,0,8.25,0,,0-29(18),0-4(6),Rasikh Salam,GT,6-177 (120)
S02M012,1,28,24,1,7.0,1,0-3(6),1-25(18),,Fazalhaq Farooqi,CSK,6-168 (120)
S02M048,2,23,24,5,5.75,1,3-12(12),,2-11(12),Fazalhaq Farooqi,CSK,8-156 (120)
S02M053,1,36,24,2,9.0,1,0-11(6),2-25(18),,Fazalhaq Farooqi,CSK,6-165 (120)
S02M060,1,32,24,2,8.0,1,,1-18(18),1-14(6),Fazalhaq Farooqi,CSK,7-196 (120)
S02M066,2,35,24,1,8.75,0,1-30(18),0-5(6),,Fazalhaq Farooqi,CSK,4-171 (104)
S02M010,1,15,24,1,3.75,1,0-8(12),1-7(12),,DS Rathi,KKR,9-160 (120)
S02M014,1,26,24,1,6.5,1,1-6(6),0-20(18),,DS Rathi,KKR,10-161 (115)
S02M025,2,32,24,0,8.0,0,0-19(12),0-13(12),,DS Rathi,KKR,4-182 (103)
S02M030,1,58,24,1,14.5,0,0-16(6),,1-42(18),DS Rathi,KKR,3-218 (120)
S02M035,1,22,24,1,5.5,1,0-7(6),1-15(18),,DS Rathi,KKR,10-151 (117)
S02M040,1,30,24,0,7.5,0,0-16(12),0-14(12),,DS Rathi,KKR,3-203 (120)
S02M046,1,28,24,0,7.0,0,0-2(6),0-26(18),,DS Rathi,KKR,4-216 (120)
S02M050,2,24,24,3,6.0,0,2-10(12),,1-14(12),DS Rathi,KKR,8-177 (119)
S02M055,1,34,24,1,8.5,1,,1-34(24),,DS Rathi,KKR,4-188 (120)
S02M060,2,42,24,1,10.5,0,0-4(6),1-38(18),,DS Rathi,KKR,6-199 (113)
S02M064,1,47,24,0,11.75,0,0-6(6),0-24(12),0-17(6),DS Rathi,KKR,3-209 (120)
S02M070,2,48,24,2,12.0,1,,1-24(12),1-24(12),DS Rathi,KKR,6-177 (120)
S02M001,1,35,24,1,8.75,0,0-9(6),0-20(12),1-6(6),Suryansh Shedge,CSK,5-181 (120)
S02M006,2,38,19,0,12.0,0,0-10(6),0-24(12),0-4(1),Suryansh Shedge,CSK,5-196 (115)
S02M012,1,44,24,0,11.0,1,0-7(6),0-26(12),0-11(6),Suryansh Shedge,CSK,6-168 (120)
S02M016,2,43,24,2,10.75,1,,0-35(18),2-8(6),Suryansh Shedge,CSK,9-163 (120)
S02M022,1,32,24,0,8.0,0,0-8(6),0-24(18),,Suryansh Shedge,CSK,1-174 (120)
S02M027,2,37,18,2,12.33,1,1-13(6),,1-24(12),Suryansh Shedge,CSK,5-198 (120)
S02M032,2,41,24,1,10.25,0,0-11(6),1-20(12),0-10(6),Suryansh Shedge,CSK,3-186 (117)
S02M036,2,45,24,1,11.25,1,0-19(6),1-26(18),,Suryansh Shedge,CSK,6-181 (120)
S02M040,2,21,24,1,5.25,1,0-4(12),,1-17(12),Suryansh Shedge,CSK,5-188 (120)
S02M044,2,24,18,1,8.0,0,,1-24(18),,Suryansh Shedge,CSK,1-160 (90)
S02M048,2,19,24,1,4.75,1,0-6(6),1-13(18),,Suryansh Shedge,CSK,8-156 (120)
S02M053,1,17,24,1,4.25,1,,1-11(18),0-6(6),Suryansh Shedge,CSK,6-165 (120)
S02M060,1,31,24,0,7.75,1,0-2(6),0-29(18),,Suryansh Shedge,CSK,7-196 (120)
S02M066,2,27,24,0,6.75,0,,0-27(24),,Suryansh Shedge,CSK,4-171 (104)
S02M002,2,36,24,0,9.0,1,0-10(6),0-26(18),,Kuldeep Yadav,SRH,3-198 (120)
S02M022,2,24,24,3,6.0,1,1-3(6),2-21(18),,Kuldeep Yadav,SRH,9-167 (120)
S02M026,2,37,24,0,9.25,1,0-5(6),0-32(18),,Kuldeep Yadav,SRH,10-134 (107)
S02M030,2,44,24,1,11.0,1,0-7(6),1-37(18),,Kuldeep Yadav,SRH,10-198 (117)
S02M034,1,46,24,0,11.5,0,0-9(6),0-37(18),,Kuldeep Yadav,SRH,2-189 (120)
S02M038,2,27,24,1,6.75,1,0-4(6),1-23(18),,Kuldeep Yadav,SRH,10-166 (119)
S02M045,1,44,24,0,11.0,0,0-17(6),0-23(12),0-4(6),Kuldeep Yadav,SRH,6-209 (120)
S02M051,2,31,24,1,7.75,1,,1-31(24),,Kuldeep Yadav,SRH,10-174 (116)
S02M057,1,26,24,1,6.5,1,0-5(6),1-4(6),0-17(12),Kuldeep Yadav,SRH,6-205 (120)
S02M065,2,36,24,1,9.0,1,1-30(18),0-6(6),,Kuldeep Yadav,SRH,5-196 (120)
S02M071,2,26,23,3,6.78,1,0-13(12),,3-13(11),Kuldeep Yadav,SRH,10-181 (113)
S02M004,2,33,18,3,11.0,1,0-18(6),,3-15(12),Arshdeep Singh,LSG,10-178 (111)
S02M009,1,33,24,0,8.25,0,0-14(12),,0-19(12),Arshdeep Singh,LSG,3-200 (120)
S02M013,2,33,12,0,16.5,0,,0-33(12),,Arshdeep Singh,LSG,3-162 (102)
S02M024,1,30,24,0,7.5,1,0-12(12),,0-18(12),Arshdeep Singh,LSG,4-179 (120)
S02M029,2,39,24,0,9.75,0,0-2(6),0-37(18),,Arshdeep Singh,LSG,6-192 (120)
S02M035,2,23,24,0,5.75,0,0-8(12),0-15(12),,Arshdeep Singh,LSG,5-152 (113)
S02M042,1,30,24,3,7.5,0,2-4(6),1-26(18),,Arshdeep Singh,LSG,6-191 (120)
S02M051,1,32,24,0,8.0,0,0-8(6),0-24(18),,Arshdeep Singh,LSG,7-185 (120)
S02M061,1,28,24,2,7.0,1,2-11(12),,0-17(12),Arshdeep Singh,LSG,8-157 (120)
S02M066,1,34,24,2,8.5,1,2-18(12),0-5(6),0-11(6),Arshdeep Singh,LSG,7-167 (120)
S02M069,1,41,24,1,10.25,1,0-26(12),0-8(6),1-7(6),Arshdeep Singh,LSG,10-203 (119)
S02M005,2,34,24,0,8.5,1,0-1(6),0-9(6),0-24(12),GJ Maxwell,RR,4-174 (120)
S02M010,2,23,24,3,5.75,0,0-9(6),1-7(12),2-7(6),GJ Maxwell,RR,6-161 (112)
S02M015,1,14,16,1,5.25,1,0-14(12),,1-0(4),GJ Maxwell,RR,10-110 (94)
S02M020,1,26,18,0,8.67,1,0-3(6),,0-23(12),GJ Maxwell,RR,6-174 (120)
S02M025,1,42,24,0,10.5,1,0-7(6),0-35(18),,GJ Maxwell,RR,6-181 (120)
S02M031,1,45,24,1,11.25,1,,1-45(24),,GJ Maxwell,RR,4-221 (120)
S02M036,1,16,6,0,16.0,0,,,0-16(6),GJ Maxwell,RR,2-191 (120)
S02M041,1,42,24,2,10.5,0,0-20(12),,2-22(12),GJ Maxwell,RR,4-183 (120)
S02M045,2,45,24,2,11.25,1,,2-29(18),0-16(6),GJ Maxwell,RR,7-204 (120)
S02M049,2,43,24,1,10.75,0,,1-43(24),,GJ Maxwell,RR,6-170 (107)
S02M054,1,36,24,1,9.0,1,,1-36(24),,GJ Maxwell,RR,4-228 (120)
S02M059,1,38,24,0,9.5,0,0-6(6),0-32(18),,GJ Maxwell,RR,4-201 (120)
S02M062,2,11,6,0,11.0,1,,0-11(6),,GJ Maxwell,RR,5-202 (120)
S02M072,1,22,12,0,11.0,1,0-22(12),,,GJ Maxwell,RR,10-201 (114)
S02M073,1,8,6,0,8.0,1,,0-8(6),,GJ Maxwell,RR,4-204 (120)
S02M074,2,28,18,0,9.33,1,,0-28(18),,GJ Maxwell,RR,4-203 (120)
